,a,b,Q
49,0.8149340158973789,-0.021730889465946646,-0.07540453371223116
50,0.8149340158973789,-0.021730889465946646,-0.07540453371223116
51,0.8044543410084918,0.18333935512857014,-0.09178196333443532
52,0.8044543410084918,0.18333935512857014,-0.09178196333443532
53,0.8217190299612042,0.417719963174198,-0.0896336241277659
54,0.8217190299612042,0.417719963174198,-0.0896336241277659
55,0.9475270160862697,0.9805953526483994,-0.06000739945482734
56,0.9475270160862697,0.9805953526483994,-0.06000739945482734
57,0.8715968637538107,0.5712950977861658,-0.0584335892363428
58,0.6089929087669155,0.5698094487472528,-0.061274326875856065
59,1.1378017803868183,0.985302159140571,-0.045307832609983084
60,1.1378017803868183,0.985302159140571,-0.045307832609983084
61,1.4612054359616957,1.0936277274511703,-0.05316275313723757
62,1.4612054359616957,1.0936277274511703,-0.05316275313723757
63,1.4291516261332184,0.8529982644678832,-0.05728688854668006
64,1.4880261650419642,0.8636988824517013,-0.05997562703743204
65,1.7281115658889412,0.6403947643450028,-0.06540489361437446
66,1.4604546532282427,0.8163885765215351,-0.06389629550686625
67,1.4604546532282427,0.8163885765215351,-0.06389629550686625
68,1.2034858854001147,1.2213531695092312,-0.07613922122733233
69,0.8244138117088373,1.2080741677172067,-0.07990714243506973
70,1.2470477659236576,0.9395312069305363,-0.08340418009376169
71,0.7612694119332437,1.2209181486634413,-0.07691215388193819
72,0.4523091732215607,1.2107378814571796,-0.0747474312238226
73,0.42702381223581154,0.8827438948362984,-0.07704838508175309
74,0.555009485121643,1.2408082884852731,-0.06492627509563555
75,0.555009485121643,1.2408082884852731,-0.06492627509563555
76,0.7756874672481175,1.029476689870164,-0.053425357390676276
77,0.7756874672481175,1.029476689870164,-0.053425357390676276
78,1.1889698230312957,1.202519687038929,-0.048719946843545865
79,1.5254654084316581,0.8459796601719707,-0.05211754272522399
80,1.96195556310352,0.4306578865351226,-0.05697827459664984
81,2.798771069444558,0.4575156544795196,-0.04989853691651662
82,3.4430616951884687,0.8101677598322294,-0.04585332039172841
83,3.3867489039125944,1.205017893270252,-0.046630309038334296
84,2.894092465089856,0.8406762618220037,-0.029995904641900797
85,3.103917560702538,0.5563838153942855,-0.03613390951310423
86,3.0093315439698913,0.8833470739170373,-0.032459956948987546
87,3.0093315439698913,0.8833470739170373,-0.032459956948987546
88,3.0093315439698913,0.8833470739170373,-0.032459956948987546
89,2.828544192619615,0.41289801297669126,-0.049747845880799633
90,3.0599803048279086,0.7935764785145345,-0.051164973405048816
91,3.0599803048279086,0.7935764785145345,-0.051164973405048816
92,2.5121607356353013,0.5678831956749747,-0.043392934266078056
93,1.9929363754789047,0.9103877805861912,-0.0397360107762965
94,2.268666425329369,1.0190799413850915,-0.02378583639520781
95,1.917862379868407,1.0141189020813361,-0.03894676611175601
96,1.917862379868407,1.0141189020813361,-0.03894676611175601
97,1.454416792925071,0.697791117204774,-0.04078208360727878
98,1.17630099918498,0.7739010139759703,-0.03169029166799932
99,1.1248388589436655,0.8362711670790525,-0.015042443368720088
100,1.4046045861914163,1.0677521474824003,-0.02261051634012185
101,1.1204163027622083,1.325515432979391,-0.03109159420722589
102,1.4423790661124856,1.1247530401262733,-0.02735111567327174
103,1.4423790661124856,1.1247530401262733,-0.02735111567327174
104,1.2535992967831047,1.2761100096239608,-0.025658554861362027
105,1.1899272982457219,1.1569741456330673,-0.0180749154867949
106,1.0443936578854456,1.200085950570044,0.0031755030871668637
107,1.3700182981346487,1.2335474805577622,0.003080906846992556
108,1.5277234098282182,1.034389796883167,0.0014651634801862857
109,1.1640391577072704,1.038938416513573,0.0005413994951635334
110,1.1586711541954462,1.1738188742855185,0.0013931649791892125
111,1.1586711541954462,1.1738188742855185,0.0013931649791892125
112,1.4252279556618253,1.172750125847033,0.011940709858170228
113,1.6888480133574528,0.8343838440875873,0.017670140483237003
114,1.4775656210663328,0.9776727929071614,0.04285981836297636
115,1.8866208277065706,1.1517358555601138,0.03945912092569696
116,1.8866208277065706,1.1517358555601138,0.03945912092569696
117,1.8866208277065706,1.1517358555601138,0.03945912092569696
118,1.6830274564170375,1.3760896067086945,0.05401687257580868
119,1.7984146331143689,1.288513492094203,0.04648653085697152
120,1.841207061860148,1.615740110268332,0.03551394854383409
121,1.2106590625241043,1.53502254064015,0.03936746035315736
122,1.4446773359134375,1.5109896679959167,0.03973885810359527
123,1.2307594591886053,1.5544144501369108,0.026825818451638127
124,1.2307594591886053,1.5544144501369108,0.026825818451638127
125,1.2743524173888197,0.9682856635936075,0.027872950447648075
126,0.994646642463418,0.9770203805872985,0.021127213531301144
127,1.0189022708415238,0.6363469583376467,0.027028953788468885
128,0.7606448032635971,0.8289681015450627,0.03815954279777234
129,0.537668883385592,0.9275795395665881,0.045686210630327975
130,0.537668883385592,0.9275795395665881,0.045686210630327975
131,0.36462086830873774,0.9358659378688026,0.03998930072825687
132,0.36462086830873774,0.9358659378688026,0.03998930072825687
133,0.36462086830873774,0.9358659378688026,0.03998930072825687
134,0.49742748297358413,1.312416587016071,0.02629730653881362
135,0.680874086612518,1.5440689825049208,0.02811085631858204
136,0.680874086612518,1.5440689825049208,0.02811085631858204
137,0.680874086612518,1.5440689825049208,0.02811085631858204
138,0.7687404043253618,1.608225043557612,0.016573560591297776
139,0.7687404043253618,1.608225043557612,0.016573560591297776
140,0.612488863656323,1.3036896429113494,0.03160274591102681
141,0.612488863656323,1.3036896429113494,0.03160274591102681
142,1.3381494989501528,1.5859707117464192,0.01990567082791534
143,1.5527979149552702,1.718240369838972,0.02025602191192662
144,1.2364629343733564,2.1453508561086974,0.005363714330583271
145,1.613809621066883,2.1816626920317304,0.01487637722224348
146,1.8805146001170918,2.40976276846064,0.013291454142527996
147,2.0571106487898922,2.7590627657497677,0.013801702521685784
148,2.082586712922426,2.775437020145071,0.023450245974078552
149,1.841153569194662,2.7055973382656777,0.011946376148973932
150,2.0494887674869675,2.557128216419842,0.008940062090454504
151,1.8336913166603057,2.7176792783466093,-0.005872075582682107
152,1.321178132119396,3.146674563889569,-0.008027919525717365
153,1.182969123788668,2.679156531239956,-0.0004549696118035648
154,0.9528314365322461,2.709039328077986,-0.0032140202145484
155,0.7781606201405051,2.73751238490587,-0.00535534700649323
156,0.6319580183904863,2.7890836905829084,-0.013844154728630969
157,0.3525592910354537,3.006379235314907,-0.010446290705900514
158,0.1988534849638596,2.9961976063552944,-0.0037953958159865683
159,0.1988534849638596,2.9961976063552944,-0.0037953958159865683
160,0.5477744160762653,3.161752583097726,-0.011221267414545686
161,0.39531344268685303,3.551574880365249,-0.02018301154870493
162,0.39531344268685303,3.551574880365249,-0.02018301154870493
163,0.39531344268685303,3.551574880365249,-0.02018301154870493
164,0.608634680352385,3.3084293808691188,-0.008635859211139836
165,0.8920476287750811,2.9020591106008893,-0.005400109538031406
166,0.6405822771997889,3.4563824064652815,-0.0035351572290717444
167,0.6405822771997889,3.4563824064652815,-0.0035351572290717444
168,0.37267360329967136,2.821469033165935,-0.017105704394566303
169,0.4032963283654281,2.728517183955416,-0.02207737193523684
170,0.7856474187686143,2.558471755794076,-0.042648143448065806
171,0.7856474187686143,2.558471755794076,-0.042648143448065806
172,0.9207850054676945,2.395960365889921,-0.037840834506303725
173,0.8716473133048521,2.278709666400248,-0.04852677482133677
174,1.3250884372624285,2.0048489940752616,-0.05673074173788866
175,1.3250884372624285,2.0048489940752616,-0.05673074173788866
176,1.2920255500073092,1.9890675976712962,-0.06728503458520925
177,1.2920255500073092,1.9890675976712962,-0.06728503458520925
178,1.2920255500073092,1.9890675976712962,-0.06728503458520925
179,0.9818377725945757,2.2397466307048544,-0.0775816880969023
180,0.8245862872798302,2.0437589163577523,-0.07005086490136067
181,0.9547856557469132,1.94261290476474,-0.07630245488110277
182,0.6486640001658436,1.595505816012691,-0.08964427860709583
183,0.5238079243543708,1.1520980024909904,-0.08884851845902848
184,0.5238079243543708,1.1520980024909904,-0.08884851845902848
185,1.076735039890119,1.0094290267033161,-0.1016840952921307
186,1.349647086787205,0.887923552178501,-0.09344254878890607
187,0.5790380363910281,0.961885303392646,-0.08779639961160132
188,0.06819878538127078,0.8251926932808408,-0.0929839381678739
189,0.06819878538127078,0.8251926932808408,-0.0929839381678739
190,0.06819878538127078,0.8251926932808408,-0.0929839381678739
191,0.7344886095943639,0.7899637348090155,-0.08522633225060566
192,0.8935588246388122,1.437392933900763,-0.07790152585612511
193,0.8796662821349766,1.4329439112156406,-0.0725359071174317
194,0.8718202866462891,1.4264240846355776,-0.07749750588010573
195,0.5144269726441684,1.6480575080587758,-0.06454662417478127
196,-0.2567003370628169,1.7593701464174158,-0.04442234798626393
197,-0.2567003370628169,1.7593701464174158,-0.04442234798626393
198,-0.206860124857583,1.9666592767607856,-0.040321787010205126
199,-0.206860124857583,1.9666592767607856,-0.040321787010205126
200,-0.206860124857583,1.9666592767607856,-0.040321787010205126
201,0.23640728552957183,1.5524492731913466,-0.03607585525363774
202,0.09490381497787512,1.718024007977005,-0.05878631916911096
203,0.25415470434366694,1.8060483222481682,-0.04915077490551815
204,-0.6935821862086594,1.6590753682176693,-0.04551186383131762
205,-0.6935821862086594,1.6590753682176693,-0.04551186383131762
206,-0.6935821862086594,1.6590753682176693,-0.04551186383131762
207,-0.6935821862086594,1.6590753682176693,-0.04551186383131762
208,-0.6540292305272397,1.9981499677587307,-0.03545571463587645
209,-0.7299746411889461,1.7540688861164222,-0.028546721214740514
210,-0.7299746411889461,1.7540688861164222,-0.028546721214740514
211,-0.688939089086121,1.8901960447428758,-0.026127528794849954
212,-0.8281084438389098,2.0462031132726084,-0.03205781399391158
213,-1.089889070144272,2.036843502839235,-0.03424121291087486
214,-1.0113401412809981,1.8059664946275653,-0.030607858088368158
215,-1.0113401412809981,1.8059664946275653,-0.030607858088368158
216,-1.0113401412809981,1.8059664946275653,-0.030607858088368158
217,-1.0113401412809981,1.8059664946275653,-0.030607858088368158
218,-1.0113401412809981,1.8059664946275653,-0.030607858088368158
219,-0.7767703751906498,2.029326129880789,-0.03035204420017655
220,-0.9818481763645319,1.6259991480122933,-0.032599999726261736
221,-0.9818481763645319,1.6259991480122933,-0.032599999726261736
222,-0.8769715160031332,1.7197700630272346,-0.046692207003784146
223,-0.8769715160031332,1.7197700630272346,-0.046692207003784146
224,-0.8769715160031332,1.7197700630272346,-0.046692207003784146
225,-0.8769715160031332,1.7197700630272346,-0.046692207003784146
226,-1.1784796197030887,1.659457730208163,-0.03850707897505386
227,-1.0637521193076411,1.8840722970225592,-0.050680911909111545
228,-1.6623823159529498,1.699380139313532,-0.044158475510246445
229,-1.7886913455834683,2.286484006745904,-0.04745602669096846
230,-1.7886913455834683,2.286484006745904,-0.04745602669096846
231,-1.4197411595701457,2.4245696507561973,-0.05329963376914963
232,-1.1809769898173468,2.610543426264707,-0.046661862776837135
233,-1.2871202076607853,2.604781753574635,-0.041820006902688785
234,-1.2778253876486922,2.986050287870639,-0.042997912972467286
235,-1.2778253876486922,2.986050287870639,-0.042997912972467286
236,-0.8653812544431806,3.229738678614086,-0.0360138771806234
237,0.05624818217991778,3.6723322888687364,-0.03246676145134124
238,-0.2248802799234743,3.205697176943095,-0.019819077856121886
239,-0.2248802799234743,3.205697176943095,-0.019819077856121886
240,0.2815752041666851,3.0374172118416545,-0.028990334969076888
241,0.04895667170332593,3.1064985177930065,-0.03245880761616067
242,0.2345448077399872,3.1819848094608467,-0.016025302716723082
243,0.2345448077399872,3.1819848094608467,-0.016025302716723082
244,0.16894183341839974,3.632071163126561,-0.015193438103581532
245,-0.219936636306785,3.1500086320785803,-0.024185591588901975
246,-0.2467263774987319,3.104208285157095,-0.01544251971277177
247,-0.2467263774987319,3.104208285157095,-0.01544251971277177
248,-0.2467263774987319,3.104208285157095,-0.01544251971277177
249,-0.2467263774987319,3.104208285157095,-0.01544251971277177
250,-0.2467263774987319,3.104208285157095,-0.01544251971277177
251,-0.2467263774987319,3.104208285157095,-0.01544251971277177
252,-0.21528144492585738,2.914983222677102,-0.024835926774441207
253,-0.3027523599039182,3.270760003083275,-0.0003163446878278811
254,-0.5383431113949243,3.2359950726797995,0.011932842016838821
255,0.16774821596736267,3.061344981929327,-0.0019040628628700946
256,0.2872065758684588,3.2914120549897836,-0.008014497415014405
257,0.2872065758684588,3.2914120549897836,-0.008014497415014405
258,0.1875909577904571,3.0744976228575265,0.007402839230042578
259,0.1722695277068725,3.0507318314747653,0.017936886007715355
260,0.10132976438179954,3.161861540592586,0.00960296521032847
261,0.23789236340187292,3.271847537566327,-0.0077057652180158535
262,0.23789236340187292,3.271847537566327,-0.0077057652180158535
263,0.6060187523724236,3.0645374803963996,-0.011015102605916864
264,0.7321585831797744,2.79135790643974,-0.009290691279201336
265,0.7321585831797744,2.79135790643974,-0.009290691279201336
266,0.7321585831797744,2.79135790643974,-0.009290691279201336
267,0.6289820353294123,2.407089517366913,-0.03693310296573142
268,0.9260774370486886,2.297513624243247,-0.026855769343188146
269,0.8300144988608456,2.2513468470410443,-0.02891505469572417
270,0.24329066030913882,1.9019423392545738,-0.04056408742787577
271,0.29661974806074354,1.7102588735842603,-0.03762431003869352
272,0.2765425971030708,1.7570424603876393,-0.023336704610288757
273,0.2765425971030708,1.7570424603876393,-0.023336704610288757
274,0.6272898406207257,2.1403657681280173,-0.018730833172711833
275,0.6272898406207257,2.1403657681280173,-0.018730833172711833
276,0.39520347913549814,2.2018454223168327,-0.00399112208586813
277,0.2933329783043526,2.1793824546058387,-0.01586597539983937
278,0.2933329783043526,2.1793824546058387,-0.01586597539983937
279,-0.4803183572602074,1.9514123401695331,0.0041882044872655275
280,-0.18043078209473873,2.3427322188124893,-0.005796142971665868
281,-0.6657438558155993,2.411291612730035,-0.01778397995744057
282,-0.6657438558155993,2.411291612730035,-0.01778397995744057
283,-0.19509579939393396,2.1047473725327945,-0.018431902413152658
284,-0.5037650045901151,2.4478114003401226,-0.017944719056693415
285,-0.09551436260464674,2.172538076586008,-0.025128650346282047
286,-0.1359418718736824,2.5614515290879467,-0.011336584442277413
287,-0.12330762547712289,2.6794541675290184,0.00030200367595278194
288,-0.12330762547712289,2.6794541675290184,0.00030200367595278194
289,-0.14232085180140333,2.230932802772937,-0.0020930323556722667
290,-0.14232085180140333,2.230932802772937,-0.0020930323556722667
291,-0.4738010636606881,2.0050140463529496,-0.0002862530348023357
292,-0.2587488509386622,2.0756244581271597,-0.007331419920520136
293,-0.29708802583844157,2.163432763652249,-0.012713793310411208
294,0.08142785418544862,1.913336222545816,-0.019006035808046187
295,0.21717187373636782,2.054197386794446,-0.009683883832146002
296,0.06038252729825902,1.624302782448871,-0.014666595696423972
297,0.30679563465127313,1.8895937470744348,-0.008640119030839295
298,0.30679563465127313,1.8895937470744348,-0.008640119030839295
299,0.16299770944688535,1.5084208067723086,-0.007821910186808808
300,0.16299770944688535,1.5084208067723086,-0.007821910186808808
301,0.15498277448096992,1.5330670379154714,-0.003059147655741533
302,0.2603602878189274,1.3839862124302504,0.0032497068558249497
303,0.49861857944885557,0.8303507155959579,0.02001510022785322
304,0.6546636390313241,0.4766629795822442,0.014140032362793995
305,0.26298205756395543,0.7798472231471262,0.012119649594569112
306,0.06265648838874516,0.7657398199893293,0.00455738158710219
307,0.16688751974244226,0.39365322162757854,0.011277275728303657
308,0.16688751974244226,0.39365322162757854,0.011277275728303657
309,0.16688751974244226,0.39365322162757854,0.011277275728303657
310,0.16688751974244226,0.39365322162757854,0.011277275728303657
311,0.8582945104875515,-0.00855921057406639,0.018089774257934284
312,1.0616240775699914,0.22595628839896376,0.006724955750946374
313,1.2509895818506138,0.22167195574627663,0.015952845080028408
314,1.4205952217671136,0.6322979465947196,0.023630902285238353
315,1.1982193453735523,0.9403083249834889,0.0339417974918233
316,1.2564236493561582,0.7395686266086773,0.028757964923047257
317,1.3220125132241005,0.4685559445611146,0.02624025248481483
318,1.3084437565603464,0.35021901186017756,0.023645280498907108
319,1.0808180733305952,-0.07174571385561679,0.02970628943965153
320,1.0808180733305952,-0.07174571385561679,0.02970628943965153
321,1.251075843425636,-0.2384711532634011,0.030508836267283106
322,1.251075843425636,-0.2384711532634011,0.030508836267283106
323,1.0632528859063939,0.3873078108467797,0.033984246751974846
324,0.7160138261992705,0.693860475453784,0.033864329233952314
325,0.4412446880766039,0.4986378972493144,0.029607822012726923
326,0.2556551163784775,1.1112175783100748,0.03730892327139474
327,0.6657777116747066,1.6164241131698072,0.03821650853166304
328,1.3254665349826544,1.6734784656205175,0.018027474944077283
329,0.5771362519391922,1.7206774248114396,0.011870826768700762
330,0.5771362519391922,1.7206774248114396,0.011870826768700762
331,0.5719277965689068,1.78606536823485,0.013339077522321448
332,0.6346768314415143,2.014841233331552,0.006955805871306029
333,0.5326208445804499,2.077078089295649,-0.006894866961040178
334,0.2829661652022407,2.2063104063286216,-0.009199842431156692
335,0.27617572169094673,1.8092965205510452,-0.0239068027310858
336,0.021078652267049747,1.7540168895215629,-0.012028603616333344
337,0.021078652267049747,1.7540168895215629,-0.012028603616333344
338,0.06545214605963096,2.0529556433808893,-0.018178538706093015
339,0.4652245933605801,1.8259403723121586,-0.011851778646382146
340,0.4763173471103879,1.8725215105627164,-0.027643371237504495
341,0.4763173471103879,1.8725215105627164,-0.027643371237504495
342,0.09359580036045123,1.781518656025149,-0.01813162455822371
343,0.39311819040571216,1.961102574114137,-0.02384397825795871
344,0.5182123896741339,1.988730613881967,-0.011083613569620654
345,0.6418068166811413,1.0496033029790186,-0.009398109579351591
346,0.7027112204872155,0.7109974978150497,-0.021737595118318645
347,0.7027112204872155,0.7109974978150497,-0.021737595118318645
348,0.4794645729908975,0.836038006853609,-0.016562861601605267
349,0.08293087962931195,1.0287566139612914,-0.04253496759840546
350,0.26577473639780325,1.510625669380528,-0.036936663971721476
351,0.26577473639780325,1.510625669380528,-0.036936663971721476
352,0.6901714931039586,1.3784826479283727,-0.03959037605218835
353,0.6901714931039586,1.3784826479283727,-0.03959037605218835
354,0.6108590891061122,1.7352186715578797,-0.021143996931798192
355,1.049840508299802,1.5396339636204153,-0.010798279830552935
356,1.3487341675219104,1.62393862764058,-0.010124168594776224
357,1.4367344933330886,1.3554698919823407,0.01684942147271231
358,1.0217903156254613,1.6971651180874014,0.01370530032679074
359,1.0217903156254613,1.6971651180874014,0.01370530032679074
360,1.1162757084676875,1.7701411286885587,0.00370152163165223
361,0.9966702896556588,1.863032991254912,0.0010095269324049598
362,0.905438051296422,2.156810313302608,0.018889001218740223
363,0.7737177927605573,2.6492317039922377,0.029041286574636165
364,1.1663852978170732,3.2450770429608893,0.036679857949584435
365,1.1663852978170732,3.2450770429608893,0.036679857949584435
366,1.7119901053860063,3.5803453300117907,0.04269013061067782
367,1.7660495726920016,3.2774068078132594,0.04711770059697912
368,1.2106591024543052,2.630474275140143,0.05183187388123841
369,1.2106591024543052,2.630474275140143,0.05183187388123841
370,1.2089466676826297,2.7739180759028796,0.059390736526226194
371,0.793026998615596,2.533159412774314,0.05700047563232805
372,0.5299035527789873,2.8940452682796307,0.06837014819112161
373,0.7035821977735572,2.7711915646504064,0.06485426054916466
374,0.4494320217806189,3.14587176866402,0.076482781880457
375,-0.16316020668543363,2.6435711860767945,0.06104615575453138
376,-0.16316020668543363,2.6435711860767945,0.06104615575453138
377,-0.16316020668543363,2.6435711860767945,0.06104615575453138
378,-0.16316020668543363,2.6435711860767945,0.06104615575453138
379,-0.4025233203689261,2.6913549517351494,0.05664455814319851
380,-0.651781486130993,2.742401796614079,0.05337791786895976
381,-0.651781486130993,2.742401796614079,0.05337791786895976
382,-0.20064647790857398,2.5039959068489037,0.04853885188075502
383,-0.28672262233470713,2.4623006896771074,0.0456784728743231
384,-0.3468449234715476,2.6961124075466136,0.03568141439496042
385,-0.9012673163851034,2.281603957918097,0.03797021345232646
386,-1.0240008387420934,2.4125748669801115,0.0451064542480881
387,-0.726803840291408,2.667659621032571,0.040581173628190054
388,-0.47629030217376167,2.716881310280293,0.04005566355995474
389,-0.47629030217376167,2.716881310280293,0.04005566355995474
390,-0.17357704373934812,2.642653982454073,0.025940304538155143
391,-0.17357704373934812,2.642653982454073,0.025940304538155143
392,-0.1379900273286947,2.6418343622254374,0.02034576820753958
393,-0.6188147080788982,2.7590065422411225,0.023762017959230698
394,-0.9567255448229072,2.905352448760339,0.008197495729119477
395,-0.6620158781615539,3.3167255893136405,-0.010889351526484974
396,-0.6620158781615539,3.3167255893136405,-0.010889351526484974
397,-0.03369565521600004,3.48951899032884,-0.010276489553319598
398,-0.03369565521600004,3.48951899032884,-0.010276489553319598
399,0.10452645383471332,4.017657608198716,-0.013444496369945498
400,0.10452645383471332,4.017657608198716,-0.013444496369945498
401,0.10452645383471332,4.017657608198716,-0.013444496369945498
402,0.41230147121662786,3.9782402061893127,0.002404447042474892
403,0.3861849046795926,3.729267412340539,-0.0007563843774088079
404,0.3861849046795926,3.729267412340539,-0.0007563843774088079
405,0.517376857295427,3.82030146292735,-0.010720103720207855
406,0.6949890269620355,3.5216305207961196,-0.0020293043632128686
407,0.8515338315379267,3.467238799608013,0.0030552999693769416
408,0.4326617879310558,3.548963278692032,0.012115086480354219
409,1.1789532336653723,3.583949755714022,0.009068108735826131
410,1.1789532336653723,3.583949755714022,0.009068108735826131
411,0.8764810787159429,3.7480133507804463,0.014308805491687403
412,1.1834157180558136,3.5611235206318432,0.011689683418461567
413,1.1834157180558136,3.5611235206318432,0.011689683418461567
414,0.7465549844413579,3.2604424505647525,-0.004877827251400426
415,0.6698953988151443,2.8865627034224257,-0.0033464398901604893
416,0.7814002072114263,2.908494751868784,-0.002671253006653286
417,0.534107903823105,2.8729711171496213,0.01411114544550233
418,-0.13117668346919775,2.8755118999254776,0.00920279825456765
419,-0.13117668346919775,2.8755118999254776,0.00920279825456765
420,-0.30631077855415595,2.6683716621290112,0.011430958361026458
421,-0.30631077855415595,2.6683716621290112,0.011430958361026458
422,-0.19323211892855818,2.5085564377766634,0.0030306085195967326
423,-0.18149435192861393,1.9705297059229405,-0.00651478502341357
424,0.3599185742973059,1.4648577912906322,-0.02100641985807726
425,0.49366287894888466,1.3384768188549407,-0.017237965228190426
426,0.8325551677346426,1.1836910113715955,-0.0007217937701346801
427,1.0126110355864073,1.6476462935262686,-0.008618798545519652
428,0.6728684399827147,1.2367534072775153,-0.011382662250076964
429,0.20165429537412233,1.3173563175166396,-0.005275256151119418
430,0.20165429537412233,1.3173563175166396,-0.005275256151119418
431,0.483220544504338,1.147842859490555,-0.0034784037974046715
432,0.2571933502885672,0.41474022316021886,-0.010337946013400323
433,0.31073568431220555,0.3220427245873542,-0.02209332968078681
434,0.2919001382597397,0.3774970108074107,-0.03077051791290942
435,0.15744843832946295,0.2778695348210647,-0.025020026914141853
436,0.7216963201504167,0.266082348836249,-0.019633840281000136
437,0.4171591981175866,-0.015773877447931683,-0.017051562097648413
438,0.15492643291295266,0.43879445245013704,-0.015486283684129735
439,0.30125957151379507,0.48802072792950857,-0.00831020016730714
440,0.6110955297095251,0.9551412864533151,-0.0020418340014712122
441,0.7021727124036449,1.0615129381767738,-0.009057966802168943
442,0.5463866203430132,1.0072755295613225,-0.004519243528053096
443,0.5482659286088245,1.0471165932036532,-0.01206810902878806
444,0.5482659286088245,1.0471165932036532,-0.01206810902878806
445,0.2964058048737195,0.855310996145791,-0.018615758363883392
446,0.717982749818781,0.45870789601678186,-0.008131837969634351
447,0.717982749818781,0.45870789601678186,-0.008131837969634351
448,0.3621059954652255,0.7593285509262466,-0.012838986586921829
449,0.3111921889643589,0.3975019728388658,-0.011416336511345831
450,0.36277170323607,0.9876631844725507,-0.01771455551007131
451,0.11635275829517575,0.9649587593523467,-0.024978642695651514
452,0.24238175695441755,0.5177256588323786,-0.01814166180713823
453,0.5388343374108263,0.18660399149576684,-0.010896467335495857
454,0.5495390694977336,0.2418065581221185,-0.022017599146928288
455,0.5495390694977336,0.2418065581221185,-0.022017599146928288
456,0.2855193530312057,0.10986800668018554,-0.02998220440356373
457,0.3226391204994581,0.25765285329169046,-0.03748133390187042
458,0.3226391204994581,0.25765285329169046,-0.03748133390187042
459,0.004861067518465767,-0.1878540841804836,-0.034584057114102076
460,0.03311876820941311,-0.39155235713077385,-0.023117783026921607
461,0.03311876820941311,-0.39155235713077385,-0.023117783026921607
462,0.03311876820941311,-0.39155235713077385,-0.023117783026921607
463,0.03311876820941311,-0.39155235713077385,-0.023117783026921607
464,0.03311876820941311,-0.39155235713077385,-0.023117783026921607
465,0.006814126323676346,-0.2876932442626371,-0.01773284747185492
466,0.006814126323676346,-0.2876932442626371,-0.01773284747185492
467,0.006814126323676346,-0.2876932442626371,-0.01773284747185492
468,0.006814126323676346,-0.2876932442626371,-0.01773284747185492
469,0.06915669003315573,-0.06860599636294176,0.008103532360528232
470,0.06915669003315573,-0.06860599636294176,0.008103532360528232
