,x,y,t,lower_res,mean_res,upper_res
42,144.91420705689654,-37.779807784482756,2015,-29.079371412252534,38.194881689041075,105.46913479033469
43,144.91420705689654,-37.77565807068965,2015,-18.254123731148507,30.633300045128454,79.52072382140541
44,144.91420705689654,-37.77150835689655,2015,-25.876944975398814,31.267177776118942,88.4113005276367
45,144.91420705689654,-37.76735864310345,2015,-28.253327660007194,34.2611590073126,96.77564567463239
46,144.91420705689654,-37.763208929310345,2015,-19.91464522061797,33.363659631680264,86.6419644839785
47,144.91420705689654,-37.75905921551724,2015,-21.530476505540097,27.505382654424157,76.54124181438841
48,144.91420705689654,-37.754909501724136,2015,-19.28216219122234,21.51744766181944,62.31705751486122
49,144.91420705689654,-37.75075978793103,2015,-13.352226017191626,20.407860127071906,54.16794627133544
50,144.91420705689654,-37.74661007413793,2015,-20.301460668301452,28.410846938841644,77.12315454598473
51,144.91420705689654,-37.74246036034483,2015,-45.138745248069945,52.39515192631742,149.9290491007048
52,144.91420705689654,-37.738310646551724,2015,-57.05180749748847,88.87975721748431,234.81132193245708
53,144.91420705689654,-37.73416093275862,2015,-56.3949897679192,91.81062873703446,240.01624724198814
54,144.91420705689654,-37.730011218965515,2015,-44.07386034015556,51.25376878628249,146.58139791272055
55,144.91420705689654,-37.72586150517241,2015,-15.051455536105337,19.408287948174937,53.86803143245521
56,144.91420705689654,-37.721711791379306,2015,-5.2780463118024485,6.639735596524895,18.55751750485224
57,144.91420705689654,-37.71756207758621,2015,-3.995080856842107,2.3937125144800215,8.78250588580215
58,144.91420705689654,-37.713412363793104,2015,-2.952692563546164,0.8839836500897286,4.720659863725621
59,144.91420705689654,-37.70926265,2015,-2.5097386062649436,0.4308928558420328,3.3715243179490093
60,144.9188131637931,-37.82960435,2015,-2.8831829739501984,-0.07555291895593799,2.7320771360383223
61,144.9188131637931,-37.82545463620689,2015,-2.13126287036816,-0.36284086796701737,1.4055811344341256
62,144.9188131637931,-37.82130492241379,2015,-1.8110469116986792,-0.44048743696195647,0.9300720377747662
63,144.9188131637931,-37.81715520862069,2015,-1.8465356349784858,-0.2696896900933008,1.3071562547918842
64,144.9188131637931,-37.813005494827586,2015,-2.782795311041431,0.5486722334632435,3.8801397779679183
65,144.9188131637931,-37.80885578103448,2015,-6.123998181296385,3.4225053516278825,12.96900888455215
66,144.9188131637931,-37.804706067241376,2015,-13.348589520350286,11.425525021652982,36.19963956365625
67,144.9188131637931,-37.80055635344827,2015,-28.860664403992025,27.689518727503227,84.23970185899847
68,144.9188131637931,-37.79640663965517,2015,-50.075595944813,48.04637102808513,146.16833800098328
69,144.9188131637931,-37.79225692586207,2015,-47.601269334921426,58.558379934927274,164.71802920477597
70,144.9188131637931,-37.788107212068965,2015,-40.187142179580675,54.77341004629254,149.73396227216574
71,144.9188131637931,-37.78395749827586,2015,-41.77104630895239,45.00433012403528,131.77970655702296
72,144.9188131637931,-37.779807784482756,2015,-32.419401485181226,37.8984398164412,108.21628111806362
73,144.9188131637931,-37.77565807068965,2015,-27.893745028172702,38.92374720527479,105.74123943872229
74,144.9188131637931,-37.77150835689655,2015,-45.51735892001654,51.304654043525254,148.12666700706706
75,144.9188131637931,-37.76735864310345,2015,-61.903534009028306,70.23780877097704,202.37915155098239
76,144.9188131637931,-37.763208929310345,2015,-50.12713553598104,70.86062679225627,191.84838912049358
77,144.9188131637931,-37.75905921551724,2015,-37.00150311982635,43.19364355431689,123.38879022846014
78,144.9188131637931,-37.754909501724136,2015,-20.082724675538685,20.51949219272695,61.121709060992586
79,144.9188131637931,-37.75075978793103,2015,-10.55322600041456,12.625696087589619,35.804618175593795
80,144.9188131637931,-37.74661007413793,2015,-13.131299637420339,14.93444005152818,43.000179740476696
81,144.9188131637931,-37.74246036034483,2015,-28.55380043663699,29.746712846333473,88.04722612930394
82,144.9188131637931,-37.738310646551724,2015,-46.51748564124452,61.028674517157256,168.57483467555903
83,144.9188131637931,-37.73416093275862,2015,-61.78874029325368,84.25818769318764,230.30511567962895
84,144.9188131637931,-37.730011218965515,2015,-62.292774453473186,67.60835051650386,197.5094754864809
85,144.9188131637931,-37.72586150517241,2015,-29.785579857041313,35.7227903959178,101.23116064887691
86,144.9188131637931,-37.721711791379306,2015,-12.006670111478892,15.006370880484281,42.019411872447456
87,144.9188131637931,-37.71756207758621,2015,-7.488503428283162,5.807519429356392,19.103542286995946
88,144.9188131637931,-37.713412363793104,2015,-4.6274600329280196,2.3302562338711974,9.287972500670413
89,144.9188131637931,-37.70926265,2015,-3.439005510699051,1.1781190555054313,5.795243621709913
90,144.92341927068966,-37.82960435,2015,-3.4336489432488877,0.06196612409288787,3.5575811914346636
91,144.92341927068966,-37.82545463620689,2015,-2.5270428431744216,-0.19728337598989776,2.1324760911946266
92,144.92341927068966,-37.82130492241379,2015,-1.9363888475497153,-0.2885139108323406,1.359361025885034
93,144.92341927068966,-37.81715520862069,2015,-1.5453298370858386,-0.20999839977349505,1.1253330375388484
94,144.92341927068966,-37.813005494827586,2015,-1.975110347709035,0.22463720996086708,2.424384767630769
95,144.92341927068966,-37.80885578103448,2015,-3.025154251312029,1.1822792395240778,5.389712730360184
96,144.92341927068966,-37.804706067241376,2015,-3.2646812733224935,2.825369477010273,8.91542022734304
97,144.92341927068966,-37.80055635344827,2015,-5.6509899008931095,7.162046716982322,19.975083334857754
98,144.92341927068966,-37.79640663965517,2015,-13.727130455383971,17.97172007756267,49.67057061050931
99,144.92341927068966,-37.79225692586207,2015,-2.0421438332270654,32.820201542718614,67.68254691866429
100,144.92341927068966,-37.788107212068965,2015,13.903473219618743,43.68829767859945,73.47312213758015
101,144.92341927068966,-37.78395749827586,2015,-21.236251031791824,47.11597247331943,115.46819597843069
102,144.92341927068966,-37.779807784482756,2015,-9.590460845558482,46.69654014764647,102.98354114085143
103,144.92341927068966,-37.77565807068965,2015,27.379000569238308,53.116302267635994,78.85360396603369
104,144.92341927068966,-37.77150835689655,2015,-27.17499066973346,80.64854173783056,188.47207414539457
105,144.92341927068966,-37.76735864310345,2015,-41.157140646470495,124.336418562498,289.8299777714665
106,144.92341927068966,-37.763208929310345,2015,65.60821604390304,126.78539464010426,187.96257323630547
107,144.92341927068966,-37.75905921551724,2015,-10.90635068697172,54.824532388891186,120.55541546475409
108,144.92341927068966,-37.754909501724136,2015,-8.050095689728966,16.1201121138286,40.29031991738617
109,144.92341927068966,-37.75075978793103,2015,1.5491803316168493,6.4058275612600415,11.262474790903234
110,144.92341927068966,-37.74661007413793,2015,-0.9128507548550617,7.037400025966027,14.987650806787116
111,144.92341927068966,-37.74246036034483,2015,-9.24048639244426,17.20180687812106,43.644100148686384
112,144.92341927068966,-37.738310646551724,2015,4.549869297414816,46.40629461437029,88.26271993132576
113,144.92341927068966,-37.73416093275862,2015,19.119478701263574,86.90406251086605,154.68864632046854
114,144.92341927068966,-37.730011218965515,2015,-43.86264993279947,95.0533614089638,233.96937275072708
115,144.92341927068966,-37.72586150517241,2015,-7.743209272354676,66.84580051391916,141.434810300193
116,144.92341927068966,-37.721711791379306,2015,13.838022070851675,32.896787195738646,51.955552320625614
117,144.92341927068966,-37.71756207758621,2015,-7.887557130796134,12.642594551179547,33.17274623315523
118,144.92341927068966,-37.713412363793104,2015,-5.064645885702979,4.663271666841347,14.391189219385673
119,144.92341927068966,-37.70926265,2015,-2.7662483410810466,2.0566775729744573,6.879603487029961
120,144.9280253775862,-37.82960435,2015,-3.842790422444807,0.29565892867523136,4.43410827979527
121,144.9280253775862,-37.82545463620689,2015,-3.319916447608886,0.25862648507781427,3.837169417764515
122,144.9280253775862,-37.82130492241379,2015,-2.9670307315444253,0.45292399897314495,3.872878729490715
123,144.9280253775862,-37.81715520862069,2015,-2.7098411996219864,0.8963551306427842,4.502551460907554
124,144.9280253775862,-37.813005494827586,2015,-3.613073701477976,1.7653152694885799,7.143704240455136
125,144.9280253775862,-37.80885578103448,2015,-5.224320875393909,3.0927092147848363,11.409739304963582
126,144.9280253775862,-37.804706067241376,2015,-6.078340837697611,5.160048474875318,16.39843778744825
127,144.9280253775862,-37.80055635344827,2015,-10.302226145647733,10.583856984455007,31.469940114557748
128,144.9280253775862,-37.79640663965517,2015,-22.979903111213467,24.505859407865607,71.99162192694467
129,144.9280253775862,-37.79225692586207,2015,-26.537998335629545,47.95568387423206,122.44936608409367
130,144.9280253775862,-37.788107212068965,2015,-29.44377429380951,72.10714017292854,173.6580546396666
131,144.9280253775862,-37.78395749827586,2015,-62.368176383181094,86.1017566332878,234.5716896497567
132,144.9280253775862,-37.779807784482756,2015,-50.75092698878126,89.56022641271676,229.87137981421478
133,144.9280253775862,-37.77565807068965,2015,-28.212541318904954,95.19624676818668,218.60503485527832
134,144.9280253775862,-37.77150835689655,2015,-72.51327244140471,112.66874236945817,297.85075718032107
135,144.9280253775862,-37.76735864310345,2015,-82.92948159656059,123.86204267155232,330.6535669396652
136,144.9280253775862,-37.763208929310345,2015,-33.956638359325325,91.37177858414267,216.70019552761067
137,144.9280253775862,-37.75905921551724,2015,-23.01445603024927,35.50756500524708,94.02958604074342
138,144.9280253775862,-37.754909501724136,2015,-9.111646061503288,10.32132755788725,29.75430117727779
139,144.9280253775862,-37.75075978793103,2015,-2.9275595296373345,4.1860636590159075,11.29968684766915
140,144.9280253775862,-37.74661007413793,2015,-3.6931246020612223,4.645510365072636,12.984145332206495
141,144.9280253775862,-37.74246036034483,2015,-10.094067033595385,11.943843795307187,33.981754624209756
142,144.9280253775862,-37.738310646551724,2015,-16.20888941561374,36.4094269779546,89.02774337152294
143,144.9280253775862,-37.73416093275862,2015,-32.27604319464018,85.10541297832916,202.4868691512985
144,144.9280253775862,-37.730011218965515,2015,-87.17710260202614,124.24974712027105,335.67659684256824
145,144.9280253775862,-37.72586150517241,2015,-56.70359531422288,110.48016556796865,277.6639264501602
146,144.9280253775862,-37.721711791379306,2015,-19.673660865286756,59.73078388179483,139.1352286288764
147,144.9280253775862,-37.71756207758621,2015,-18.049325053097416,21.711187426813314,61.47169990672404
148,144.9280253775862,-37.713412363793104,2015,-8.24488358371973,6.876875577764103,21.998634739247937
149,144.9280253775862,-37.70926265,2015,-4.175031144522208,2.536850107441308,9.248731359404823
150,144.93263148448276,-37.82960435,2015,-3.5961993692527825,0.5154766918280715,4.627152752908926
151,144.93263148448276,-37.82545463620689,2015,-4.235006737627439,1.1521199523499221,6.539246642327284
152,144.93263148448276,-37.82130492241379,2015,-5.932470794818903,3.051648547751766,12.035767890322434
153,144.93263148448276,-37.81715520862069,2015,-8.36327154667789,6.986390984033753,22.336053514745394
154,144.93263148448276,-37.813005494827586,2015,-14.1984849814675,12.685870470483673,39.570225922434844
155,144.93263148448276,-37.80885578103448,2015,-22.354568450504065,19.514727074617515,61.3840225997391
156,144.93263148448276,-37.804706067241376,2015,-28.49385402811521,29.671160868853917,87.83617576582304
157,144.93263148448276,-37.80055635344827,2015,-46.86406868944404,49.507964473131125,145.87999763570627
158,144.93263148448276,-37.79640663965517,2015,-98.21495477525535,88.49629990709964,275.2075545894546
159,144.93263148448276,-37.79225692586207,2015,-166.00518000210073,149.25015480704573,464.5054896161922
160,144.93263148448276,-37.788107212068965,2015,-228.86618924496804,209.36204829367853,647.5902858323251
161,144.93263148448276,-37.78395749827586,2015,-261.5733033318958,237.19171803628882,735.9567394044734
162,144.93263148448276,-37.779807784482756,2015,-207.1570994463632,229.65144590089528,666.4599912481538
163,144.93263148448276,-37.77565807068965,2015,-146.3278769651939,195.8159027241513,537.9596824134965
164,144.93263148448276,-37.77150835689655,2015,-139.46924774838163,143.43093639178772,426.3311205319571
165,144.93263148448276,-37.76735864310345,2015,-99.20414459062803,86.25104259024803,271.7062297711241
166,144.93263148448276,-37.763208929310345,2015,-48.04104508392493,40.5432486815495,129.12754244702393
167,144.93263148448276,-37.75905921551724,2015,-20.545009291454953,15.28137295934494,51.10775521014484
168,144.93263148448276,-37.754909501724136,2015,-8.633235163704555,5.509105793667575,19.651446751039703
169,144.93263148448276,-37.75075978793103,2015,-4.807671633317467,2.837387931638968,10.482447496595402
170,144.93263148448276,-37.74661007413793,2015,-5.434410672258839,3.535600688592627,12.505612049444093
171,144.93263148448276,-37.74246036034483,2015,-11.065335070955207,9.14500364211446,29.355342355184128
172,144.93263148448276,-37.738310646551724,2015,-24.758000459794072,28.812255788019126,82.38251203583232
173,144.93263148448276,-37.73416093275862,2015,-61.34818435920006,77.34165767234906,216.0314997038982
174,144.93263148448276,-37.730011218965515,2015,-134.1996781964349,142.64804195895323,419.49576211434135
175,144.93263148448276,-37.72586150517241,2015,-132.81150492128924,157.0192486595673,446.8500022404238
176,144.93263148448276,-37.721711791379306,2015,-69.88865735428614,90.0862889072565,250.06123516879916
177,144.93263148448276,-37.71756207758621,2015,-30.250111398108075,28.448047980201785,87.14620735851165
178,144.93263148448276,-37.713412363793104,2015,-10.051296963666093,7.013804919614088,24.07890680289427
179,144.93263148448276,-37.70926265,2015,-4.505562466462523,1.9771160479775038,8.459794562417532
180,144.9372375913793,-37.82960435,2015,-2.4655039707546695,0.6208667723998983,3.707237515554466
181,144.9372375913793,-37.82545463620689,2015,-3.9844961735616775,2.309140271225228,8.602776716012134
182,144.9372375913793,-37.82130492241379,2015,-7.454784539211483,9.186298837269087,25.827382213749658
183,144.9372375913793,-37.81715520862069,2015,2.111522069804007,30.7122211615303,59.31292025325659
184,144.9372375913793,-37.813005494827586,2015,-18.100324210949935,65.74213366882101,149.58459154859196
185,144.9372375913793,-37.80885578103448,2015,-59.5795823103376,105.99474333492748,271.5690689801926
186,144.9372375913793,-37.804706067241376,2015,-4.453271799583263,165.27308578835812,334.9994433762995
187,144.9372375913793,-37.80055635344827,2015,-32.68138552061623,250.66469639852028,534.0107783176568
188,144.9372375913793,-37.79640663965517,2015,-306.85787994459315,369.4390486827741,1045.7359773101414
189,144.9372375913793,-37.79225692586207,2015,-528.2680827770706,529.1423396826934,1586.5527621424576
190,144.9372375913793,-37.788107212068965,2015,-635.7101102701587,642.2233765621401,1920.156863394439
191,144.9372375913793,-37.78395749827586,2015,-596.8157743505215,622.2075410358725,1841.2308564222665
192,144.9372375913793,-37.779807784482756,2015,-222.63983156623544,529.2409144765095,1281.1216605192544
193,144.9372375913793,-37.77565807068965,2015,59.74066411165114,367.2358073456423,674.7309505796334
194,144.9372375913793,-37.77150835689655,2015,-109.43374203901419,179.4914841093052,468.4167102576246
195,144.9372375913793,-37.76735864310345,2015,-72.23325377111568,67.21854536288193,206.67034449687952
196,144.9372375913793,-37.763208929310345,2015,-26.446460367800935,22.150563575410988,70.74758751862291
197,144.9372375913793,-37.75905921551724,2015,-11.859123876670399,7.952314966920582,27.763753810511563
198,144.9372375913793,-37.754909501724136,2015,-5.604097194959001,3.1297580557149107,11.863613306388823
199,144.9372375913793,-37.75075978793103,2015,-2.9134271552180855,1.6978440433770339,6.309115241972153
200,144.9372375913793,-37.74661007413793,2015,-3.3283950293570226,2.3713115185154847,8.071018066387992
201,144.9372375913793,-37.74246036034483,2015,-6.359882459573689,6.63789979176656,19.635682043106808
202,144.9372375913793,-37.738310646551724,2015,-3.29782546592509,21.439448198364456,46.176721862654006
203,144.9372375913793,-37.73416093275862,2015,-1.4427658869914595,60.06955402228776,121.58187393156697
204,144.9372375913793,-37.730011218965515,2015,-66.889083994876,122.97433644949741,312.83775689387085
205,144.9372375913793,-37.72586150517241,2015,-40.373546892622954,160.68226820639748,361.73808330541794
206,144.9372375913793,-37.721711791379306,2015,10.573630119960498,98.57758929228225,186.581548464604
207,144.9372375913793,-37.71756207758621,2015,-16.841754502859626,25.77100222812594,68.3837589591115
208,144.9372375913793,-37.713412363793104,2015,-5.686750985723228,4.794153363500244,15.275057712723715
209,144.9372375913793,-37.70926265,2015,-2.3929798588435545,0.8749640580801158,4.142907975003786
210,144.94184369827587,-37.82960435,2015,-2.837962896919521,1.037689211114415,4.913341319148351
211,144.94184369827587,-37.82545463620689,2015,-5.05708240362469,3.4984681449722093,12.054018693569109
212,144.94184369827587,-37.82130492241379,2015,-11.188922748965117,14.41139528803428,40.011713325033675
213,144.94184369827587,-37.81715520862069,2015,-3.2574616978142785,54.11758574530458,111.49263318842344
214,144.94184369827587,-37.813005494827586,2015,-47.266109295803915,138.3215681205553,323.9092455369145
215,144.94184369827587,-37.80885578103448,2015,-157.99603252575656,266.1818977305694,690.3598279868954
216,144.94184369827587,-37.804706067241376,2015,-63.27591265034198,462.02755003062157,987.3310127115851
217,144.94184369827587,-37.80055635344827,2015,-160.86808551811453,701.5223086330756,1563.9127027842655
218,144.94184369827587,-37.79640663965517,2015,-800.5662476548752,934.2971272497679,2669.160502154411
219,144.94184369827587,-37.79225692586207,2015,-1156.8472061914406,1134.1533405469047,3425.1538872852498
220,144.94184369827587,-37.788107212068965,2015,-1168.3459185704191,1150.5760555264856,3469.4980296233903
221,144.94184369827587,-37.78395749827586,2015,-931.1882875225201,949.1379498089268,2829.4641871403737
222,144.94184369827587,-37.779807784482756,2015,-344.7233891759656,707.2444410903677,1759.212271356701
223,144.94184369827587,-37.77565807068965,2015,-0.9074547957094978,450.0709483977539,901.0493515912174
224,144.94184369827587,-37.77150835689655,2015,-140.94377000087536,213.64051868027394,568.2248073614232
225,144.94184369827587,-37.76735864310345,2015,-87.16294155516307,79.88671685620476,246.9363752675726
226,144.94184369827587,-37.763208929310345,2015,-31.525533198937353,26.177050007007644,83.87963321295264
227,144.94184369827587,-37.75905921551724,2015,-13.196411553176324,8.946442153960392,31.089295861097106
228,144.94184369827587,-37.754909501724136,2015,-5.7728083020039085,3.217025395615237,12.206859093234382
229,144.94184369827587,-37.75075978793103,2015,-2.9016923769398772,1.503385139273967,5.908462655487812
230,144.94184369827587,-37.74661007413793,2015,-3.0578155691366344,1.7952868253643706,6.648389219865376
231,144.94184369827587,-37.74246036034483,2015,-5.12647646993265,4.572825962757549,14.272128395447748
232,144.94184369827587,-37.738310646551724,2015,-3.999199954296591,13.244209832446538,30.487619619189665
233,144.94184369827587,-37.73416093275862,2015,-5.454709317360532,32.60099045695677,70.65669023127407
234,144.94184369827587,-37.730011218965515,2015,-36.19099126871288,58.892917325359576,153.97682591943203
235,144.94184369827587,-37.72586150517241,2015,-25.30867402600329,70.50475221366037,166.31817845332404
236,144.94184369827587,-37.721711791379306,2015,-3.759301968348794,43.348431887544415,90.45616574343762
237,144.94184369827587,-37.71756207758621,2015,-10.313159653806823,12.584841038216178,35.48284173023918
238,144.94184369827587,-37.713412363793104,2015,-4.27440316447385,2.5439538132039807,9.36231079088181
239,144.94184369827587,-37.70926265,2015,-2.273094710780042,0.374383195058883,3.0218611008978082
240,144.94644980517242,-37.82960435,2015,-5.1973031747285106,1.9841741234043218,9.165651421537154
241,144.94644980517242,-37.82545463620689,2015,-7.940913130679746,4.478817482803841,16.898548096287428
242,144.94644980517242,-37.82130492241379,2015,-16.087184130800512,13.450518419197572,42.98822096919565
243,144.94644980517242,-37.81715520862069,2015,-34.591052729076,42.34570084050664,119.28245441008927
244,144.94644980517242,-37.813005494827586,2015,-105.11705172248645,121.80274472802435,348.72254117853515
245,144.94644980517242,-37.80885578103448,2015,-285.9720348220818,302.1404625216858,890.2529598654534
246,144.94644980517242,-37.804706067241376,2015,-490.88287909969506,621.2205523205993,1733.3239837408937
247,144.94644980517242,-37.80055635344827,2015,-820.7615799110874,1000.1806565498448,2821.1228930107773
248,144.94644980517242,-37.79640663965517,2015,-1311.991119674073,1262.2358725226898,3836.462864719452
249,144.94644980517242,-37.79225692586207,2015,-1383.4742218171318,1297.4029880901012,3978.280197997334
250,144.94644980517242,-37.788107212068965,2015,-1145.3112101429354,1086.7685704375679,3318.8483510180713
251,144.94644980517242,-37.78395749827586,2015,-831.8536672897598,768.586568895979,2369.0268050817176
252,144.94644980517242,-37.779807784482756,2015,-463.420707764245,510.38967982175507,1484.2000674077551
253,144.94644980517242,-37.77565807068965,2015,-262.15690725533005,341.5675271877903,945.2919616309107
254,144.94644980517242,-37.77150835689655,2015,-220.34751251858327,225.726924657877,671.8013618343373
255,144.94644980517242,-37.76735864310345,2015,-149.6684111848552,132.87290495813625,415.4142211011277
256,144.94644980517242,-37.763208929310345,2015,-68.17560453596465,60.061624639177154,188.29885381431896
257,144.94644980517242,-37.75905921551724,2015,-25.247512727789598,19.722147413670662,64.69180755513092
258,144.94644980517242,-37.754909501724136,2015,-8.576348427467773,5.583379247446059,19.743106922359893
259,144.94644980517242,-37.75075978793103,2015,-3.8927616548069155,1.968315469082954,7.829392592972824
260,144.94644980517242,-37.74661007413793,2015,-3.5266528882231505,1.6141881947097785,6.755029277642707
261,144.94644980517242,-37.74246036034483,2015,-5.162249643455172,3.191208829845027,11.544667303145225
262,144.94644980517242,-37.738310646551724,2015,-7.831725704968602,7.444290841452399,22.7203073878734
263,144.94644980517242,-37.73416093275862,2015,-12.74389965952773,13.867386961814509,40.47867358315675
264,144.94644980517242,-37.730011218965515,2015,-19.36740536687201,17.706634576027486,54.780674518926986
265,144.94644980517242,-37.72586150517241,2015,-16.460250401791114,14.96339958329124,46.38704956837359
266,144.94644980517242,-37.721711791379306,2015,-10.06618289652789,8.426968240220733,26.920119376969353
267,144.94644980517242,-37.71756207758621,2015,-6.415695684110617,3.3299668844895356,13.07562945308969
268,144.94644980517242,-37.713412363793104,2015,-4.040561165123624,0.9835746402874447,6.007710445698513
269,144.94644980517242,-37.70926265,2015,-3.1102372403598153,0.20953653969364466,3.529310319747105
270,144.95105591206897,-37.82960435,2015,-7.100832948785291,3.448575195380346,13.997983339545984
271,144.95105591206897,-37.82545463620689,2015,-8.954683671041504,5.703668692661041,20.362021056363588
272,144.95105591206897,-37.82130492241379,2015,-11.378773749974124,12.177183972443752,35.73314169486163
273,144.95105591206897,-37.81715520862069,2015,-6.609241895610165,30.028401953889695,66.66604580338955
274,144.95105591206897,-37.813005494827586,2015,-38.19093619153085,88.24063522483058,214.67220664119202
275,144.95105591206897,-37.80885578103448,2015,-167.27619879072967,260.9868157844587,689.2498303596471
276,144.95105591206897,-37.804706067241376,2015,-153.9174858265195,615.9782971540229,1385.8740801345652
277,144.95105591206897,-37.80055635344827,2015,-304.62593924272255,1006.8438992112913,2318.313737665305
278,144.95105591206897,-37.79640663965517,2015,-752.5541634108845,1154.7395261967301,3062.0332158043448
279,144.95105591206897,-37.79225692586207,2015,-398.2041346398489,1022.5761506050096,2443.356435849868
280,144.95105591206897,-37.788107212068965,2015,-179.8912522208566,721.2950348280608,1622.4813218769782
281,144.95105591206897,-37.78395749827586,2015,-273.5760767071081,430.35693727965395,1134.289951266416
282,144.95105591206897,-37.779807784482756,2015,-122.60096103909876,257.23874700681273,637.0784550527242
283,144.95105591206897,-37.77565807068965,2015,-31.32698801236367,189.12065044986846,409.56828891210057
284,144.95105591206897,-37.77150835689655,2015,-107.26511876617894,187.51588897703505,482.29689672024904
285,144.95105591206897,-37.76735864310345,2015,-115.19708362671628,195.28120823860513,505.75950010392654
286,144.95105591206897,-37.763208929310345,2015,-29.94742239812129,136.29014976265958,302.5277219234405
287,144.95105591206897,-37.75905921551724,2015,-23.487026699757273,43.11354328185036,109.71411326345799
288,144.95105591206897,-37.754909501724136,2015,-7.513511366380879,9.098309807637872,25.710130981656622
289,144.95105591206897,-37.75075978793103,2015,-1.7838971381856656,2.3097519046483623,6.403400947482391
290,144.95105591206897,-37.74661007413793,2015,-1.937153972542176,1.5102203272159849,4.957594626974146
291,144.95105591206897,-37.74246036034483,2015,-3.4214372502646637,2.7396325481835277,8.90070234663172
292,144.95105591206897,-37.738310646551724,2015,-2.93470935862274,5.403708530552819,13.742126419728379
293,144.95105591206897,-37.73416093275862,2015,-3.1667057188247005,7.334081386810374,17.834868492445448
294,144.95105591206897,-37.730011218965515,2015,-6.311468953126508,5.925824659914082,18.163118272954673
295,144.95105591206897,-37.72586150517241,2015,-4.336110787240306,2.9930298240354065,10.322170435311119
