CMDLINE python test.py
MEM 633.417969 1691074625.2368
MEM 633.675781 1691074625.3372
MEM 633.675781 1691074625.4376
MEM 633.933594 1691074625.5380
MEM 633.933594 1691074625.6386
MEM 634.191406 1691074625.7392
MEM 634.449219 1691074625.8398
MEM 634.707031 1691074625.9403
MEM 634.707031 1691074626.0407
MEM 634.964844 1691074626.1411
MEM 635.222656 1691074626.2415
MEM 635.480469 1691074626.3421
MEM 635.480469 1691074626.4425
MEM 635.738281 1691074626.5430
MEM 635.996094 1691074626.6435
MEM 636.253906 1691074626.7440
MEM 636.511719 1691074626.8444
MEM 637.027344 1691074626.9449
MEM 637.027344 1691074627.0454
MEM 642.441406 1691074627.1460
MEM 642.441406 1691074627.2465
MEM 642.699219 1691074627.3470
MEM 642.699219 1691074627.4477
MEM 642.699219 1691074627.5482
MEM 644.503906 1691074627.6487
MEM 644.761719 1691074627.7492
MEM 644.761719 1691074627.8497
MEM 644.761719 1691074627.9501
MEM 646.050781 1691074628.0505
MEM 646.308594 1691074628.1510
MEM 646.566406 1691074628.2515
MEM 646.824219 1691074628.3519
MEM 647.082031 1691074628.4523
MEM 647.339844 1691074628.5527
MEM 647.339844 1691074628.6531
MEM 647.597656 1691074628.7535
MEM 647.855469 1691074628.8538
MEM 647.855469 1691074628.9543
MEM 648.113281 1691074629.0547
MEM 648.371094 1691074629.1551
MEM 648.371094 1691074629.2555
MEM 648.628906 1691074629.3559
MEM 649.144531 1691074629.4564
MEM 649.402344 1691074629.5569
MEM 649.402344 1691074629.6573
MEM 649.660156 1691074629.7580
MEM 650.433594 1691074629.8585
MEM 650.433594 1691074629.9589
MEM 650.949219 1691074630.0593
MEM 651.207031 1691074630.1597
MEM 651.464844 1691074630.2601
MEM 652.753906 1691074630.3606
MEM 652.753906 1691074630.4610
MEM 657.910156 1691074630.5615
MEM 658.167969 1691074630.6621
MEM 658.167969 1691074630.7625
MEM 660.230469 1691074630.8628
MEM 660.230469 1691074630.9635
MEM 660.488281 1691074631.0639
MEM 660.488281 1691074631.1643
MEM 660.488281 1691074631.2648
MEM 660.488281 1691074631.3652
MEM 660.488281 1691074631.4657
MEM 661.777344 1691074631.5661
MEM 661.777344 1691074631.6667
MEM 661.777344 1691074631.7672
MEM 661.777344 1691074631.8677
MEM 662.156250 1691074631.9681
MEM 662.156250 1691074632.0685
MEM 662.156250 1691074632.1688
MEM 662.156250 1691074632.2692
MEM 662.156250 1691074632.3696
MEM 662.156250 1691074632.4701
MEM 662.156250 1691074632.5706
MEM 662.156250 1691074632.6710
MEM 662.156250 1691074632.7715
MEM 662.156250 1691074632.8720
MEM 662.410156 1691074632.9726
MEM 662.410156 1691074633.0730
MEM 662.410156 1691074633.1735
MEM 662.667969 1691074633.2739
MEM 662.667969 1691074633.3745
MEM 662.667969 1691074633.4749
MEM 662.925781 1691074633.5754
MEM 662.925781 1691074633.6758
MEM 662.925781 1691074633.7763
MEM 663.183594 1691074633.8767
MEM 663.183594 1691074633.9771
MEM 663.183594 1691074634.0777
MEM 663.183594 1691074634.1782
MEM 663.699219 1691074634.2788
MEM 663.699219 1691074634.3793
MEM 663.699219 1691074634.4797
MEM 663.699219 1691074634.5803
MEM 663.699219 1691074634.6807
MEM 663.699219 1691074634.7812
MEM 663.699219 1691074634.8823
MEM 663.957031 1691074634.9828
MEM 663.957031 1691074635.0832
MEM 663.957031 1691074635.1837
MEM 663.957031 1691074635.2842
MEM 663.957031 1691074635.3846
MEM 663.957031 1691074635.4850
MEM 663.957031 1691074635.5856
MEM 663.957031 1691074635.6861
MEM 663.957031 1691074635.7867
MEM 663.957031 1691074635.8871
MEM 663.957031 1691074635.9875
MEM 663.957031 1691074636.0879
MEM 663.957031 1691074636.1883
MEM 663.957031 1691074636.2887
MEM 663.957031 1691074636.3891
MEM 663.957031 1691074636.4895
MEM 663.957031 1691074636.5900
MEM 663.957031 1691074636.6906
MEM 663.957031 1691074636.7910
MEM 663.957031 1691074636.8915
MEM 664.214844 1691074636.9919
MEM 664.214844 1691074637.0923
MEM 664.214844 1691074637.1928
MEM 664.214844 1691074637.2932
MEM 664.214844 1691074637.3936
MEM 664.214844 1691074637.4940
MEM 664.214844 1691074637.5944
MEM 664.214844 1691074637.6948
MEM 664.214844 1691074637.7952
MEM 664.214844 1691074637.8956
MEM 664.214844 1691074637.9961
MEM 666.214844 1691074638.0966
MEM 680.644531 1691074638.1970
MEM 684.511719 1691074638.2976
MEM 688.636719 1691074638.3981
MEM 693.019531 1691074638.4986
MEM 693.792969 1691074638.5991
MEM 695.855469 1691074638.6995
MEM 697.402344 1691074638.8000
MEM 697.402344 1691074638.9006
MEM 697.917969 1691074639.0010
MEM 697.917969 1691074639.1015
MEM 701.269531 1691074639.2018
MEM 701.527344 1691074639.3023
MEM 701.867188 1691074639.4030
MEM 701.867188 1691074639.5034
MEM 701.867188 1691074639.6040
MEM 701.867188 1691074639.7044
MEM 701.867188 1691074639.8050
MEM 701.867188 1691074639.9055
MEM 701.867188 1691074640.0066
MEM 701.867188 1691074640.1070
MEM 701.867188 1691074640.2075
MEM 701.867188 1691074640.3079
MEM 701.867188 1691074640.4084
MEM 701.867188 1691074640.5090
MEM 701.867188 1691074640.6095
MEM 701.867188 1691074640.7101
MEM 701.867188 1691074640.8108
MEM 701.867188 1691074640.9113
MEM 701.867188 1691074641.0118
MEM 701.867188 1691074641.1122
MEM 701.867188 1691074641.2126
MEM 701.867188 1691074641.3131
MEM 701.867188 1691074641.4138
MEM 701.867188 1691074641.5142
MEM 701.867188 1691074641.6147
MEM 701.867188 1691074641.7151
MEM 701.867188 1691074641.8156
MEM 701.867188 1691074641.9161
MEM 701.867188 1691074642.0166
MEM 701.867188 1691074642.1170
MEM 701.867188 1691074642.2175
MEM 701.867188 1691074642.3179
MEM 701.867188 1691074642.4184
MEM 701.867188 1691074642.5190
MEM 701.867188 1691074642.6194
MEM 701.867188 1691074642.7200
MEM 701.867188 1691074642.8205
MEM 701.867188 1691074642.9210
MEM 701.867188 1691074643.0214
MEM 701.867188 1691074643.1218
MEM 701.867188 1691074643.2221
MEM 701.867188 1691074643.3225
MEM 701.867188 1691074643.4229
MEM 701.867188 1691074643.5233
MEM 701.867188 1691074643.6238
MEM 701.867188 1691074643.7242
MEM 701.867188 1691074643.8245
MEM 701.867188 1691074643.9250
MEM 701.867188 1691074644.0253
MEM 701.867188 1691074644.1257
MEM 701.867188 1691074644.2261
MEM 701.867188 1691074644.3266
MEM 701.867188 1691074644.4270
MEM 701.867188 1691074644.5274
MEM 701.867188 1691074644.6278
MEM 701.867188 1691074644.7282
MEM 701.867188 1691074644.8286
MEM 701.867188 1691074644.9305
MEM 701.867188 1691074645.0311
MEM 701.867188 1691074645.1320
MEM 701.867188 1691074645.2323
MEM 701.867188 1691074645.3327
MEM 701.867188 1691074645.4331
MEM 701.867188 1691074645.5336
MEM 701.867188 1691074645.6340
MEM 701.867188 1691074645.7345
MEM 701.867188 1691074645.8350
MEM 701.867188 1691074645.9355
MEM 701.867188 1691074646.0360
MEM 701.867188 1691074646.1366
MEM 701.867188 1691074646.2371
MEM 701.867188 1691074646.3377
MEM 701.867188 1691074646.4382
MEM 701.867188 1691074646.5387
MEM 701.867188 1691074646.6392
MEM 701.867188 1691074646.7397
MEM 701.867188 1691074646.8401
MEM 701.867188 1691074646.9406
MEM 701.867188 1691074647.0410
MEM 701.867188 1691074647.1415
MEM 701.867188 1691074647.2421
MEM 701.867188 1691074647.3427
MEM 701.867188 1691074647.4431
MEM 701.867188 1691074647.5435
MEM 701.867188 1691074647.6440
MEM 701.867188 1691074647.7445
MEM 701.867188 1691074647.8451
MEM 701.867188 1691074647.9455
MEM 701.867188 1691074648.0460
MEM 701.867188 1691074648.1465
MEM 701.867188 1691074648.2470
MEM 701.867188 1691074648.3475
MEM 701.867188 1691074648.4480
MEM 701.867188 1691074648.5484
MEM 701.867188 1691074648.6489
MEM 701.867188 1691074648.7494
MEM 701.867188 1691074648.8498
MEM 701.867188 1691074648.9502
MEM 701.867188 1691074649.0506
MEM 701.867188 1691074649.1511
MEM 701.867188 1691074649.2515
MEM 701.867188 1691074649.3520
MEM 701.867188 1691074649.4524
MEM 701.867188 1691074649.5529
MEM 701.867188 1691074649.6533
MEM 701.867188 1691074649.7538
MEM 701.867188 1691074649.8543
MEM 701.867188 1691074649.9548
MEM 701.867188 1691074650.0552
MEM 701.867188 1691074650.1558
MEM 701.867188 1691074650.2568
MEM 701.867188 1691074650.3572
MEM 701.867188 1691074650.4577
MEM 701.867188 1691074650.5581
MEM 701.867188 1691074650.6586
MEM 701.867188 1691074650.7591
MEM 701.867188 1691074650.8595
MEM 701.867188 1691074650.9600
MEM 701.867188 1691074651.0605
MEM 701.867188 1691074651.1609
MEM 701.867188 1691074651.2613
MEM 701.867188 1691074651.3618
MEM 701.867188 1691074651.4622
MEM 701.867188 1691074651.5626
MEM 701.867188 1691074651.6630
MEM 701.867188 1691074651.7634
MEM 701.867188 1691074651.8638
MEM 701.867188 1691074651.9642
MEM 701.867188 1691074652.0646
MEM 701.867188 1691074652.1651
MEM 701.867188 1691074652.2656
MEM 701.867188 1691074652.3662
MEM 701.867188 1691074652.4667
MEM 701.867188 1691074652.5672
MEM 701.867188 1691074652.6676
MEM 701.867188 1691074652.7680
MEM 701.867188 1691074652.8685
MEM 701.867188 1691074652.9690
MEM 701.867188 1691074653.0693
MEM 701.867188 1691074653.1698
MEM 701.867188 1691074653.2702
MEM 701.867188 1691074653.3706
MEM 701.867188 1691074653.4710
MEM 701.867188 1691074653.5715
MEM 701.867188 1691074653.6719
MEM 701.867188 1691074653.7723
MEM 701.867188 1691074653.8727
MEM 701.867188 1691074653.9731
MEM 701.867188 1691074654.0743
MEM 701.867188 1691074654.1747
MEM 701.867188 1691074654.2751
MEM 701.867188 1691074654.3754
MEM 701.867188 1691074654.4759
MEM 701.867188 1691074654.5765
MEM 701.867188 1691074654.6770
MEM 701.867188 1691074654.7775
MEM 701.867188 1691074654.8779
MEM 701.867188 1691074654.9786
MEM 701.867188 1691074655.0791
MEM 701.867188 1691074655.1795
MEM 701.867188 1691074655.2798
MEM 701.867188 1691074655.3806
MEM 701.867188 1691074655.4810
MEM 701.867188 1691074655.5816
MEM 701.867188 1691074655.6821
MEM 701.867188 1691074655.7826
MEM 701.867188 1691074655.8830
MEM 701.867188 1691074655.9836
MEM 701.867188 1691074656.0840
MEM 701.867188 1691074656.1845
MEM 701.867188 1691074656.2850
MEM 701.867188 1691074656.3855
MEM 701.867188 1691074656.4860
MEM 701.867188 1691074656.5866
MEM 701.867188 1691074656.6871
MEM 701.867188 1691074656.7877
MEM 701.867188 1691074656.8882
MEM 701.867188 1691074656.9889
MEM 701.867188 1691074657.0893
MEM 701.867188 1691074657.1897
MEM 701.867188 1691074657.2902
MEM 701.867188 1691074657.3906
MEM 701.867188 1691074657.4910
MEM 701.867188 1691074657.5916
MEM 701.867188 1691074657.6921
MEM 701.867188 1691074657.7926
MEM 701.867188 1691074657.8931
MEM 730.378906 1691074657.9937
MEM 730.378906 1691074658.0941
MEM 730.378906 1691074658.1946
MEM 730.378906 1691074658.2952
MEM 730.378906 1691074658.3957
MEM 730.378906 1691074658.4962
MEM 729.765625 1691074658.5967
MEM 729.765625 1691074658.6971
MEM 729.765625 1691074658.7975
MEM 729.765625 1691074658.8979
MEM 729.765625 1691074658.9983
MEM 729.765625 1691074659.0987
MEM 729.765625 1691074659.1993
MEM 729.765625 1691074659.2998
MEM 729.765625 1691074659.4001
MEM 729.765625 1691074659.5005
MEM 729.765625 1691074659.6009
MEM 729.765625 1691074659.7013
MEM 729.765625 1691074659.8017
MEM 729.765625 1691074659.9021
MEM 729.765625 1691074660.0025
MEM 729.765625 1691074660.1029
MEM 729.765625 1691074660.2033
MEM 729.765625 1691074660.3037
MEM 729.765625 1691074660.4042
MEM 729.765625 1691074660.5049
MEM 729.765625 1691074660.6053
MEM 729.765625 1691074660.7057
MEM 729.765625 1691074660.8062
MEM 729.765625 1691074660.9066
MEM 729.765625 1691074661.0071
MEM 729.765625 1691074661.1076
MEM 729.765625 1691074661.2080
MEM 729.765625 1691074661.3085
MEM 729.765625 1691074661.4090
MEM 729.765625 1691074661.5094
MEM 729.765625 1691074661.6098
MEM 729.765625 1691074661.7102
MEM 729.765625 1691074661.8106
MEM 729.765625 1691074661.9110
MEM 729.765625 1691074662.0115
MEM 729.765625 1691074662.1119
MEM 729.765625 1691074662.2123
MEM 729.765625 1691074662.3127
MEM 729.765625 1691074662.4132
MEM 729.765625 1691074662.5136
MEM 729.765625 1691074662.6140
MEM 729.765625 1691074662.7145
MEM 729.765625 1691074662.8149
MEM 729.765625 1691074662.9154
MEM 729.765625 1691074663.0158
MEM 729.765625 1691074663.1162
MEM 729.765625 1691074663.2166
MEM 729.765625 1691074663.3170
MEM 729.765625 1691074663.4175
MEM 729.765625 1691074663.5180
MEM 729.765625 1691074663.6184
MEM 729.765625 1691074663.7189
MEM 729.765625 1691074663.8193
MEM 729.765625 1691074663.9197
MEM 729.765625 1691074664.0201
MEM 729.765625 1691074664.1206
MEM 729.765625 1691074664.2210
MEM 729.765625 1691074664.3214
MEM 729.765625 1691074664.4218
MEM 729.765625 1691074664.5221
MEM 729.765625 1691074664.6227
MEM 729.765625 1691074664.7244
MEM 729.765625 1691074664.8251
MEM 729.765625 1691074664.9257
MEM 729.765625 1691074665.0261
MEM 729.765625 1691074665.1265
MEM 729.765625 1691074665.2272
MEM 729.765625 1691074665.3287
MEM 729.765625 1691074665.4293
MEM 729.765625 1691074665.5297
MEM 729.765625 1691074665.6304
MEM 729.765625 1691074665.7307
MEM 729.765625 1691074665.8312
MEM 729.765625 1691074665.9317
MEM 729.765625 1691074666.0321
MEM 729.765625 1691074666.1326
MEM 729.765625 1691074666.2332
MEM 729.765625 1691074666.3336
MEM 729.765625 1691074666.4340
MEM 729.765625 1691074666.5345
MEM 729.765625 1691074666.6351
MEM 729.765625 1691074666.7355
MEM 729.765625 1691074666.8359
MEM 729.765625 1691074666.9363
MEM 729.765625 1691074667.0367
MEM 729.765625 1691074667.1371
MEM 729.765625 1691074667.2375
MEM 729.765625 1691074667.3378
MEM 729.765625 1691074667.4383
MEM 729.765625 1691074667.5387
MEM 729.765625 1691074667.6391
MEM 729.765625 1691074667.7396
MEM 729.765625 1691074667.8400
MEM 729.765625 1691074667.9403
MEM 729.765625 1691074668.0407
MEM 729.765625 1691074668.1410
MEM 729.765625 1691074668.2415
MEM 729.765625 1691074668.3418
MEM 729.765625 1691074668.4424
MEM 729.765625 1691074668.5428
MEM 729.765625 1691074668.6433
MEM 729.765625 1691074668.7436
MEM 729.765625 1691074668.8441
MEM 729.765625 1691074668.9445
MEM 729.765625 1691074669.0450
MEM 729.765625 1691074669.1454
MEM 729.765625 1691074669.2459
MEM 729.765625 1691074669.3465
MEM 729.765625 1691074669.4469
MEM 729.765625 1691074669.5473
MEM 729.765625 1691074669.6478
MEM 729.765625 1691074669.7484
MEM 729.765625 1691074669.8488
MEM 729.765625 1691074669.9492
MEM 729.765625 1691074670.0497
MEM 729.765625 1691074670.1502
MEM 729.765625 1691074670.2507
MEM 729.765625 1691074670.3513
MEM 729.765625 1691074670.4519
MEM 729.765625 1691074670.5523
MEM 729.765625 1691074670.6529
MEM 729.765625 1691074670.7536
MEM 729.765625 1691074670.8540
MEM 729.765625 1691074670.9545
MEM 729.765625 1691074671.0549
MEM 729.765625 1691074671.1553
MEM 729.765625 1691074671.2557
MEM 729.765625 1691074671.3561
MEM 729.765625 1691074671.4565
MEM 729.765625 1691074671.5570
MEM 729.765625 1691074671.6575
MEM 729.765625 1691074671.7580
MEM 729.765625 1691074671.8584
MEM 729.765625 1691074671.9588
MEM 729.765625 1691074672.0592
MEM 729.765625 1691074672.1596
MEM 729.765625 1691074672.2601
MEM 729.765625 1691074672.3606
MEM 729.765625 1691074672.4611
MEM 729.765625 1691074672.5616
MEM 729.765625 1691074672.6622
MEM 729.765625 1691074672.7627
MEM 729.765625 1691074672.8632
MEM 729.765625 1691074672.9636
MEM 729.765625 1691074673.0641
MEM 729.765625 1691074673.1646
MEM 729.765625 1691074673.2650
MEM 729.765625 1691074673.3655
MEM 729.765625 1691074673.4659
MEM 729.765625 1691074673.5663
MEM 729.765625 1691074673.6668
MEM 729.765625 1691074673.7671
MEM 729.765625 1691074673.8675
MEM 729.765625 1691074673.9679
MEM 729.765625 1691074674.0682
MEM 729.765625 1691074674.1686
MEM 729.765625 1691074674.2692
MEM 729.765625 1691074674.3697
MEM 729.765625 1691074674.4702
MEM 729.765625 1691074674.5706
MEM 729.765625 1691074674.6710
MEM 729.765625 1691074674.7713
MEM 729.765625 1691074674.8717
MEM 729.765625 1691074674.9721
MEM 729.765625 1691074675.0725
MEM 729.765625 1691074675.1729
MEM 729.765625 1691074675.2732
MEM 729.765625 1691074675.3736
MEM 729.765625 1691074675.4739
MEM 729.765625 1691074675.5743
MEM 729.765625 1691074675.6747
MEM 729.765625 1691074675.7750
MEM 729.765625 1691074675.8758
MEM 729.765625 1691074675.9761
MEM 729.765625 1691074676.0765
MEM 729.765625 1691074676.1772
MEM 729.765625 1691074676.2776
MEM 729.765625 1691074676.3781
MEM 729.765625 1691074676.4785
MEM 729.765625 1691074676.5790
MEM 729.765625 1691074676.6795
MEM 729.765625 1691074676.7799
MEM 729.765625 1691074676.8803
MEM 758.984375 1691074676.9807
MEM 758.984375 1691074677.0810
MEM 758.984375 1691074677.1814
MEM 758.984375 1691074677.2817
MEM 758.984375 1691074677.3821
MEM 758.984375 1691074677.4826
MEM 758.984375 1691074677.5830
MEM 758.984375 1691074677.6834
MEM 758.984375 1691074677.7841
MEM 758.984375 1691074677.8845
MEM 758.984375 1691074677.9850
MEM 758.984375 1691074678.0855
MEM 758.984375 1691074678.1858
MEM 758.984375 1691074678.2862
MEM 758.984375 1691074678.3866
MEM 758.984375 1691074678.4870
MEM 758.984375 1691074678.5874
MEM 758.984375 1691074678.6878
MEM 758.984375 1691074678.7882
MEM 758.984375 1691074678.8886
MEM 758.984375 1691074678.9890
MEM 758.984375 1691074679.0894
MEM 758.984375 1691074679.1898
MEM 758.984375 1691074679.2902
MEM 758.984375 1691074679.3906
MEM 758.984375 1691074679.4910
MEM 758.984375 1691074679.5915
MEM 758.984375 1691074679.6921
MEM 758.984375 1691074679.7924
MEM 758.984375 1691074679.8929
MEM 758.984375 1691074679.9934
MEM 758.984375 1691074680.0939
MEM 758.984375 1691074680.1943
MEM 758.984375 1691074680.2948
MEM 758.984375 1691074680.3952
MEM 758.984375 1691074680.4957
MEM 758.984375 1691074680.5963
MEM 758.984375 1691074680.6968
MEM 758.984375 1691074680.7973
MEM 758.984375 1691074680.8978
MEM 758.984375 1691074680.9991
MEM 758.984375 1691074681.0996
MEM 758.984375 1691074681.1999
MEM 758.984375 1691074681.3004
MEM 758.984375 1691074681.4018
MEM 758.984375 1691074681.5023
MEM 758.984375 1691074681.6027
MEM 758.984375 1691074681.7032
MEM 758.984375 1691074681.8037
MEM 758.984375 1691074681.9044
MEM 758.984375 1691074682.0051
MEM 758.984375 1691074682.1056
MEM 758.984375 1691074682.2060
MEM 758.984375 1691074682.3063
MEM 758.984375 1691074682.4070
MEM 758.984375 1691074682.5074
MEM 758.984375 1691074682.6078
MEM 758.984375 1691074682.7082
MEM 758.984375 1691074682.8086
MEM 758.984375 1691074682.9090
MEM 758.984375 1691074683.0094
MEM 758.984375 1691074683.1097
MEM 758.984375 1691074683.2102
MEM 758.984375 1691074683.3106
MEM 758.984375 1691074683.4109
MEM 758.984375 1691074683.5115
MEM 758.984375 1691074683.6119
MEM 758.984375 1691074683.7123
MEM 758.984375 1691074683.8127
MEM 758.984375 1691074683.9131
MEM 758.984375 1691074684.0135
MEM 758.984375 1691074684.1139
MEM 758.984375 1691074684.2143
MEM 758.984375 1691074684.3147
MEM 758.984375 1691074684.4151
MEM 758.984375 1691074684.5156
MEM 758.984375 1691074684.6161
MEM 758.984375 1691074684.7166
MEM 758.984375 1691074684.8171
MEM 758.984375 1691074684.9176
MEM 758.984375 1691074685.0180
MEM 758.984375 1691074685.1184
MEM 758.984375 1691074685.2188
MEM 758.984375 1691074685.3192
MEM 758.984375 1691074685.4196
MEM 758.984375 1691074685.5200
MEM 758.984375 1691074685.6204
MEM 758.984375 1691074685.7210
MEM 758.984375 1691074685.8214
MEM 758.984375 1691074685.9219
MEM 758.984375 1691074686.0223
MEM 758.984375 1691074686.1231
MEM 758.984375 1691074686.2235
MEM 758.984375 1691074686.3240
MEM 758.984375 1691074686.4244
MEM 758.984375 1691074686.5248
MEM 758.984375 1691074686.6252
MEM 758.984375 1691074686.7268
MEM 758.984375 1691074686.8276
MEM 758.984375 1691074686.9280
MEM 758.984375 1691074687.0284
MEM 758.984375 1691074687.1288
MEM 758.984375 1691074687.2300
MEM 758.984375 1691074687.3305
MEM 758.984375 1691074687.4309
MEM 758.984375 1691074687.5314
MEM 758.984375 1691074687.6318
MEM 758.984375 1691074687.7324
MEM 758.984375 1691074687.8328
MEM 758.984375 1691074687.9331
MEM 758.984375 1691074688.0337
MEM 758.984375 1691074688.1342
MEM 758.984375 1691074688.2345
MEM 758.984375 1691074688.3349
MEM 758.984375 1691074688.4353
MEM 758.984375 1691074688.5358
MEM 758.984375 1691074688.6363
MEM 758.984375 1691074688.7368
MEM 758.984375 1691074688.8373
MEM 758.984375 1691074688.9378
MEM 758.984375 1691074689.0383
MEM 758.984375 1691074689.1387
MEM 758.984375 1691074689.2392
MEM 758.984375 1691074689.3396
MEM 758.984375 1691074689.4401
MEM 758.984375 1691074689.5404
MEM 758.984375 1691074689.6408
MEM 758.984375 1691074689.7414
MEM 758.984375 1691074689.8418
MEM 758.984375 1691074689.9422
MEM 758.984375 1691074690.0425
MEM 758.984375 1691074690.1429
MEM 758.984375 1691074690.2433
MEM 758.984375 1691074690.3437
MEM 758.984375 1691074690.4441
MEM 758.984375 1691074690.5446
MEM 758.984375 1691074690.6450
MEM 758.984375 1691074690.7454
MEM 758.984375 1691074690.8458
MEM 758.984375 1691074690.9462
MEM 758.984375 1691074691.0466
MEM 758.984375 1691074691.1471
MEM 758.984375 1691074691.2479
MEM 758.984375 1691074691.3484
MEM 758.984375 1691074691.4490
MEM 758.984375 1691074691.5495
MEM 758.984375 1691074691.6504
MEM 758.984375 1691074691.7508
MEM 758.984375 1691074691.8514
MEM 758.984375 1691074691.9530
MEM 758.984375 1691074692.0538
MEM 758.984375 1691074692.1543
MEM 758.984375 1691074692.2547
MEM 758.984375 1691074692.3551
MEM 758.984375 1691074692.4555
MEM 758.984375 1691074692.5560
MEM 758.984375 1691074692.6564
MEM 758.984375 1691074692.7568
MEM 758.984375 1691074692.8572
MEM 758.984375 1691074692.9576
MEM 758.984375 1691074693.0581
MEM 758.984375 1691074693.1585
MEM 758.984375 1691074693.2591
MEM 758.984375 1691074693.3594
MEM 758.984375 1691074693.4599
MEM 758.984375 1691074693.5603
MEM 758.984375 1691074693.6610
MEM 758.984375 1691074693.7614
MEM 758.984375 1691074693.8618
MEM 758.984375 1691074693.9624
MEM 758.984375 1691074694.0629
MEM 758.984375 1691074694.1634
MEM 758.984375 1691074694.2639
MEM 758.984375 1691074694.3644
MEM 758.984375 1691074694.4648
MEM 758.984375 1691074694.5653
MEM 758.984375 1691074694.6658
MEM 758.984375 1691074694.7663
MEM 758.984375 1691074694.8667
MEM 758.984375 1691074694.9673
MEM 758.984375 1691074695.0678
MEM 758.984375 1691074695.1683
MEM 758.984375 1691074695.2688
MEM 758.984375 1691074695.3693
MEM 758.984375 1691074695.4698
MEM 758.984375 1691074695.5702
MEM 758.984375 1691074695.6706
MEM 758.984375 1691074695.7711
MEM 758.984375 1691074695.8716
MEM 758.984375 1691074695.9720
MEM 758.984375 1691074696.0726
MEM 758.984375 1691074696.1731
MEM 758.984375 1691074696.2737
MEM 759.746094 1691074696.3745
MEM 854.308594 1691074696.4749
MEM 904.781250 1691074696.5755
MEM 904.781250 1691074696.6762
MEM 875.835938 1691074696.7767
MEM 875.835938 1691074696.8771
MEM 875.835938 1691074696.9776
MEM 875.835938 1691074697.0781
MEM 875.835938 1691074697.1785
MEM 875.835938 1691074697.2791
MEM 875.835938 1691074697.3796
MEM 875.835938 1691074697.4850
MEM 875.835938 1691074697.5856
MEM 875.835938 1691074697.6860
MEM 875.835938 1691074697.7865
MEM 875.835938 1691074697.8870
MEM 875.835938 1691074697.9875
MEM 875.835938 1691074698.0880
MEM 875.835938 1691074698.1886
MEM 875.835938 1691074698.2891
MEM 875.835938 1691074698.3896
MEM 875.835938 1691074698.4900
MEM 875.835938 1691074698.5906
MEM 875.835938 1691074698.7277
MEM 875.835938 1691074698.8282
MEM 875.835938 1691074698.9289
MEM 875.835938 1691074699.1156
MEM 875.835938 1691074699.2160
MEM 875.835938 1691074699.3164
MEM 875.835938 1691074699.4174
MEM 876.609375 1691074699.5182
MEM 882.609375 1691074699.6187
MEM 888.136719 1691074699.7192
MEM 888.136719 1691074699.8196
MEM 888.136719 1691074699.9200
MEM 888.136719 1691074700.0205
MEM 888.136719 1691074700.1209
MEM 888.136719 1691074700.2214
MEM 888.136719 1691074700.3218
MEM 888.136719 1691074700.4223
MEM 888.136719 1691074700.5227
MEM 888.136719 1691074700.6231
MEM 888.136719 1691074700.7235
MEM 888.136719 1691074700.8239
MEM 888.136719 1691074700.9244
MEM 888.136719 1691074701.0248
MEM 888.136719 1691074701.1252
MEM 888.136719 1691074701.2256
MEM 888.136719 1691074701.3261
MEM 888.136719 1691074701.4265
MEM 888.136719 1691074701.5270
MEM 888.136719 1691074701.6279
MEM 888.136719 1691074701.7283
MEM 888.136719 1691074701.8288
MEM 888.136719 1691074701.9292
MEM 888.136719 1691074702.0296
MEM 888.136719 1691074702.1300
MEM 888.136719 1691074702.2310
MEM 888.136719 1691074702.3318
MEM 888.136719 1691074702.4323
MEM 888.136719 1691074702.5328
MEM 888.136719 1691074702.6332
MEM 888.136719 1691074702.7336
MEM 888.136719 1691074702.8341
MEM 888.136719 1691074702.9347
MEM 888.136719 1691074703.0351
MEM 888.136719 1691074703.1356
MEM 888.136719 1691074703.2360
MEM 888.136719 1691074703.3366
MEM 888.136719 1691074703.4370
MEM 888.136719 1691074703.5374
MEM 888.136719 1691074703.6379
MEM 888.136719 1691074703.7383
MEM 888.136719 1691074703.8387
MEM 888.136719 1691074703.9392
MEM 888.136719 1691074704.0399
MEM 888.136719 1691074704.1404
MEM 888.136719 1691074704.2409
MEM 888.136719 1691074704.3415
MEM 888.136719 1691074704.4420
MEM 888.136719 1691074704.5426
MEM 888.136719 1691074704.6431
MEM 888.136719 1691074704.7435
MEM 888.136719 1691074704.8440
MEM 888.136719 1691074704.9445
MEM 888.136719 1691074705.0449
MEM 888.136719 1691074705.1454
MEM 888.136719 1691074705.2459
MEM 888.136719 1691074705.3465
MEM 888.136719 1691074705.4470
MEM 888.136719 1691074705.5475
MEM 888.136719 1691074705.6480
MEM 888.136719 1691074705.7485
MEM 888.136719 1691074705.8491
MEM 888.136719 1691074705.9494
MEM 888.136719 1691074706.0498
MEM 888.136719 1691074706.1503
MEM 888.136719 1691074706.2508
MEM 888.136719 1691074706.3512
MEM 888.136719 1691074706.4517
MEM 888.136719 1691074706.5522
MEM 888.136719 1691074706.6527
MEM 888.136719 1691074706.7535
MEM 888.136719 1691074706.8540
MEM 888.136719 1691074706.9545
MEM 888.136719 1691074707.0549
MEM 888.136719 1691074707.1554
MEM 888.136719 1691074707.2558
MEM 888.136719 1691074707.3563
MEM 888.136719 1691074707.4568
MEM 888.136719 1691074707.5580
MEM 888.136719 1691074707.6586
MEM 888.136719 1691074707.7591
MEM 888.136719 1691074707.8596
