,Date_Time,gps.lat,gps.lon,altitudeRelative,Concentration,TransDate,Test_name,Experiment,Transect,Distance,Transect_Num,Height,Dist_Travelled,Transect_Dist,Time_Elapsed,Peak_Dist
0,0,-18.8505568,147.7186158,80.7,273.2776591,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85056736,147.7186125,80.7,233.6966044,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85057792,147.7186092,80.7,238.193979,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85058848,147.718606,80.7,257.0842755,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85059904,147.7186027,80.7,299.3703025,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8506096,147.7185994,80.7,278.6758026,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8506304,147.718593,80.7,269.6789937,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8506512,147.7185866,80.7,249.88772,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.850672,147.7185802,80.7,257.0842755,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8506928,147.7185738,80.7,229.1993508,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8507136,147.7185674,80.7,246.2895587,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85073726,147.7185601,80.7,236.3950146,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85076092,147.7185529,80.7,248.9881724,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85078458,147.7185456,80.7,266.9800456,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85080824,147.7185384,80.7,251.6868298,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8508319,147.7185311,80.7,248.8341963,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85084186,147.718528,80.7,239.8119831,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85085182,147.7185249,80.7,287.6352688,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85086178,147.7185217,80.7,243.4208098,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85087174,147.7185186,80.7,272.2942324,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8508817,147.7185155,80.7,247.0297146,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85090484,147.7185083,80.7,276.8061556,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85092798,147.7185011,80.7,250.6386974,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85095112,147.718494,80.7,256.954605,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85097426,147.7184868,80.7,265.0754087,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8509974,147.7184796,80.7,241.6163867,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8510072,147.7184766,80.7,241.6163867,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.851017,147.7184735,80.7,262.3684303,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8510268,147.7184705,80.7,258.7591939,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8510366,147.7184674,80.7,256.954605,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8510464,147.7184644,80.7,285.8303678,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85106914,147.7184572,80.7,275.9037612,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85109188,147.71845,80.7,270.4894972,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85111462,147.7184428,80.7,242.5185958,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85113736,147.7184356,80.7,243.4208098,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8511601,147.7184284,80.7,237.1054141,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8511698,147.7184254,80.7,263.2707515,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8511795,147.7184223,80.7,246.1274811,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8511892,147.7184193,80.7,256.954605,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8511989,147.7184162,80.7,265.0754087,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8512086,147.7184132,80.7,245.2252525,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85123128,147.7184063,80.7,258.7591939,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85125396,147.7183993,80.7,247.931953,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85127664,147.7183924,80.7,256.0523179,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85129932,147.7183854,80.7,258.7591939,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.851322,147.7183785,80.7,244.3230287,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85134142,147.7183724,80.7,257.8568971,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85136084,147.7183663,80.7,231.6924079,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85138026,147.7183603,80.7,236.2032343,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85139968,147.7183542,80.7,272.2942324,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8514191,147.7183481,80.7,234.3988891,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85142882,147.7183451,80.7,259.6614957,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85143854,147.7183422,80.7,269.5871369,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85144826,147.7183392,80.7,270.4894972,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85145798,147.7183363,80.7,260.5638024,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8514677,147.7183333,80.7,232.5945635,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85148724,147.7183274,80.7,256.954605,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85150678,147.7183215,80.7,294.8550676,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85152632,147.7183157,80.7,225.3774559,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85154586,147.7183098,80.7,277.7085549,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8515654,147.7183039,80.7,236.2032343,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85157848,147.7182998,80.7,235.3010592,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85159156,147.7182957,80.7,275.9037612,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85160464,147.7182917,80.7,262.3684303,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85161772,147.7182876,80.7,262.3684303,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8516308,147.7182835,80.7,268.7793395,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85165048,147.7182774,80.7,261.5822801,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85167016,147.7182713,80.7,277.7760999,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85168984,147.7182651,80.7,267.8796901,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85170952,147.718259,80.7,224.7022185,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8517292,147.7182529,80.8,271.4783167,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85173898,147.7182498,80.8,241.7919659,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85174876,147.7182467,80.8,254.3855308,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85175854,147.7182435,80.8,258.8834628,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85176832,147.7182404,80.8,248.9881724,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8517781,147.7182373,80.8,261.4661139,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85179604,147.7182314,80.8,238.0075989,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85181398,147.7182256,80.8,252.4432181,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85183192,147.7182197,80.8,266.8800854,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85184986,147.7182139,80.8,265.0754087,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8518678,147.718208,80.7,256.954605,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85187508,147.7182055,80.7,239.8119831,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85188236,147.7182031,80.7,248.8341963,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85188964,147.7182006,80.7,273.1966073,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85189692,147.7181982,80.7,266.8800854,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519042,147.7181957,80.6,274.098987,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519145,147.7181922,80.6,251.5409553,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519248,147.7181886,80.6,268.6847815,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519351,147.7181851,80.6,251.5409553,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519454,147.7181815,80.6,280.415782,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519557,147.718178,80.5,283.123053,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85195788,147.7181769,80.5,271.3918623,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196006,147.7181757,80.5,270.4894972,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196224,147.7181746,80.5,240.7141824,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196442,147.7181734,80.5,240.7141824,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519666,147.7181723,80.5,247.0297146,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519668,147.7181721,80.5,255.1500356,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.851967,147.7181719,80.5,264.1730777,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519672,147.7181716,80.5,265.9777446,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519674,147.7181714,80.5,283.123053,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519676,147.7181712,80.5,238.9097885,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196774,147.7181711,80.5,247.0297146,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196788,147.7181711,80.5,256.954605,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196802,147.718171,80.5,235.3010592,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196816,147.718171,80.5,265.0754087,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519683,147.7181709,80.6,264.1730777,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519684,147.7181725,90.2,260.5638024,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519684,147.7181725,90.2,291.2451292,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519684,147.7181725,90.2,269.5871369,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519684,147.7181725,90.2,265.9777446,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519684,147.7181725,90.2,256.954605,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519684,147.7181725,90.2,257.8568971,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196836,147.7181726,90.2,243.4208098,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196832,147.7181726,90.2,256.954605,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196828,147.7181727,90.2,258.7591939,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196824,147.7181727,90.2,254.2477582,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519682,147.7181728,90.3,249.88772,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196808,147.7181728,90.3,282.2746619,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196796,147.7181728,90.3,266.9800456,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196784,147.7181729,90.3,248.9881724,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196772,147.7181729,90.3,233.6966044,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519676,147.7181729,90.3,249.88772,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196722,147.718173,90.3,245.3900304,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196684,147.718173,90.3,266.9800456,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196646,147.7181731,90.3,253.485959,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196608,147.7181731,90.3,272.3779855,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519657,147.7181732,90.3,259.7830637,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196402,147.7181736,90.3,271.4783167,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196234,147.718174,90.3,274.1773376,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85196066,147.7181743,90.3,276.8764021,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85195898,147.7181747,90.3,223.8028065,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519573,147.7181751,90.3,266.9800456,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519557,147.7181755,90.3,228.2999147,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519541,147.718176,90.3,252.586392,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519525,147.7181764,90.3,286.7733451,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519509,147.7181769,90.3,237.2944944,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519493,147.7181773,90.3,274.1773376,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519469,147.718178,90.3,264.281141,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519445,147.7181787,90.3,283.1743889,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519421,147.7181793,90.3,262.4818955,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519397,147.71818,90.3,246.2895587,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519373,147.7181807,90.3,248.0886297,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85193516,147.7181813,90.3,229.1993508,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85193302,147.7181819,90.3,262.4818955,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85193088,147.7181824,90.3,231.8976884,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85192874,147.718183,90.3,258.8834628,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519266,147.7181836,90.3,265.180771,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519224,147.7181849,90.3,265.180771,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519182,147.7181861,90.3,241.7919659,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.851914,147.7181874,90.3,248.0886297,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519098,147.7181886,90.3,230.9982377,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8519056,147.7181899,90.3,252.586392,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85190166,147.7181911,90.3,266.0804059,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85189772,147.7181923,90.3,253.485959,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85189378,147.7181934,90.3,232.797144,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85188984,147.7181946,90.3,265.180771,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8518859,147.7181958,90.3,256.1846891,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8518838,147.7181964,90.3,262.4818955,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8518817,147.7181971,90.3,265.180771,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8518796,147.7181977,90.3,247.1890917,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8518775,147.7181984,90.3,245.3900304,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8518754,147.718199,90.3,260.800827,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8518703,147.7182005,90.3,236.5856502,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8518652,147.718202,90.3,276.9462292,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8518601,147.7182034,90.3,254.522481,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.851855,147.7182049,90.3,246.4506687,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8518499,147.7182064,90.3,239.276052,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85184772,147.7182071,90.3,267.079409,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85184554,147.7182077,90.3,256.3162701,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85184336,147.7182084,90.3,259.0069898,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85184118,147.718209,90.3,252.7287112,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.851839,147.7182097,90.3,270.6672762,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85183364,147.7182114,90.3,243.7601513,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85182828,147.7182131,90.3,249.1412294,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85182292,147.7182148,90.3,264.3885593,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85181756,147.7182165,90.3,235.6888593,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8518122,147.7182182,90.3,284.9738573,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85180706,147.7182198,90.3,280.4752226,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85180192,147.7182214,90.3,233.6966044,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85179678,147.7182229,90.3,280.4752226,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85179164,147.7182245,90.3,253.485959,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8517865,147.7182261,90.3,248.9881724,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85178286,147.7182272,90.3,263.3815159,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85177922,147.7182284,90.3,236.3950146,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85177558,147.7182295,90.3,302.9696077,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85177194,147.7182307,90.3,238.193979,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8517683,147.7182318,90.3,256.1846891,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85176264,147.7182335,90.3,273.2776591,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85175698,147.7182353,90.3,258.8834628,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85175132,147.718237,90.3,257.0842755,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85174566,147.7182388,90.3,230.9982377,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85174,147.7182405,90.3,254.3855308,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85173326,147.7182426,90.3,244.490507,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85172652,147.7182447,90.3,241.7919659,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85171978,147.7182468,90.3,249.88772,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85171304,147.7182489,90.3,246.2895587,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8517063,147.718251,90.3,263.3815159,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85170326,147.7182519,90.3,224.7022185,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85170022,147.7182528,90.3,257.9838667,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85169718,147.7182538,90.3,276.8764021,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85169414,147.7182547,90.3,261.5822801,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8516911,147.7182556,90.3,270.5786528,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8516845,147.7182576,90.3,247.1890917,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8516779,147.7182595,90.3,302.9696077,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8516713,147.7182615,90.3,257.0842755,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8516647,147.7182634,90.3,262.4818955,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8516581,147.7182654,90.3,301.1699454,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85165452,147.7182664,90.3,265.180771,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85165094,147.7182674,90.3,229.1993508,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85164736,147.7182685,90.3,239.9929628,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85164378,147.7182695,90.3,263.3815159,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8516402,147.7182705,90.3,254.3855308,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85163262,147.7182727,90.3,257.0842755,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85162504,147.7182749,90.3,242.6914748,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85161746,147.7182771,90.3,246.2895587,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85160988,147.7182793,90.3,259.7830637,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8516023,147.7182815,90.3,257.9838667,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85159832,147.7182827,90.3,257.0842755,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85159434,147.7182839,90.3,229.1993508,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85159036,147.7182851,90.3,264.281141,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85158638,147.7182863,90.3,257.9838667,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8515824,147.7182875,90.3,257.0842755,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85157406,147.71829,90.3,274.1773376,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85156572,147.7182924,90.3,257.0842755,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85155738,147.7182949,90.3,270.5786528,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85154904,147.7182973,90.3,275.9767091,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8515407,147.7182998,90.3,224.7022185,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85153636,147.7183011,90.3,237.2944944,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85153202,147.7183023,90.3,236.3950146,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85152768,147.7183036,90.3,257.0842755,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85152334,147.7183048,90.3,234.5960696,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.851519,147.7183061,90.3,244.490507,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85150822,147.7183093,90.3,262.4818955,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85149744,147.7183124,90.3,250.7872725,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85148666,147.7183156,90.3,243.5909885,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85147588,147.7183187,90.3,248.0886297,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8514651,147.7183219,90.4,232.797144,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8514553,147.7183247,90.4,272.3779855,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8514455,147.7183276,90.4,239.9929628,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8514357,147.7183304,90.4,250.7872725,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8514259,147.7183333,90.4,237.2944944,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8514161,147.7183361,90.3,239.9929628,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85141098,147.7183376,90.3,250.7872725,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85140586,147.7183391,90.3,253.485959,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85140074,147.7183405,90.3,230.0987919,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85139562,147.718342,90.3,262.4818955,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8513905,147.7183435,90.4,256.0523179,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85138526,147.718345,90.4,266.8800854,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85138002,147.7183466,90.4,284.0254864,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85137478,147.7183481,90.4,250.6386974,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85136954,147.7183497,90.4,240.7141824,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8513643,147.7183512,90.4,260.6826695,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85134792,147.718356,90.4,281.3749398,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85133154,147.7183608,90.4,275.9767091,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85131516,147.7183656,90.4,270.5786528,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85129878,147.7183704,90.4,248.9881724,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8512824,147.7183752,90.3,277.7760999,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85127486,147.7183774,90.3,286.7733451,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85126732,147.7183796,90.3,255.2851075,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85125978,147.7183819,90.3,223.8028065,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85125224,147.7183841,90.3,263.3815159,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8512447,147.7183863,90.3,234.3988891,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85123316,147.7183896,90.3,256.954605,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85122162,147.7183929,90.3,242.5185958,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85121008,147.7183963,90.3,237.1054141,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85119854,147.7183996,90.3,247.0297146,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.851187,147.7184029,90.3,265.0754087,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85118106,147.7184046,90.3,238.0075989,0,0,Exp1,0,0,0,0,0,0,0,0
